created_at,pm2_5_ispu,pm10_ispu,co_ispu,no2_ispu,o3_ispu
2026-09-05T03:17:00+00:00,25.81,8.63,30.73,0.0,8.73
2026-09-05T03:18:00+00:00,42.0,18.12,35.42,0.0,8.18
2026-09-05T03:19:00+00:00,42.81,17.22,32.35,0.35,8.55
2026-09-05T03:20:00+00:00,62.61,33.05,34.61,0.24,8.18
2026-09-05T03:21:00+00:00,25.81,13.6,32.76,0.0,8.79
2026-09-05T03:22:00+00:00,51.89,24.28,33.32,0.0,8.18
2026-09-05T03:23:00+00:00,42.55,15.74,33.09,0.0,8.18
2026-09-05T03:24:00+00:00,62.72,25.93,33.03,0.0,8.18
2026-09-05T03:25:00+00:00,45.87,14.01,29.45,0.0,8.72
2026-09-05T03:26:00+00:00,46.42,20.31,33.19,0.0,8.8
2026-09-05T03:27:00+00:00,54.35,21.2,35.6,0.0,8.18
2026-09-05T03:28:00+00:00,46.32,15.05,29.99,0.33,8.5
2026-09-05T03:29:00+00:00,25.81,13.74,32.19,0.34,8.57
2026-09-05T03:30:00+00:00,42.0,12.01,33.85,0.69,8.43
2026-09-05T03:31:00+00:00,38.03,15.52,31.3,0.24,8.57
2026-09-05T03:32:00+00:00,59.74,27.17,32.71,0.0,8.18
2026-09-05T03:33:00+00:00,55.74,23.0,33.98,0.0,8.18
2026-09-05T03:34:00+00:00,54.54,25.1,31.51,0.0,8.18
2026-09-05T03:35:00+00:00,47.9,18.09,33.17,0.0,8.18
2026-09-05T03:36:00+00:00,44.55,14.92,34.34,0.61,8.61
2026-09-05T03:37:00+00:00,39.87,18.76,29.39,0.0,8.68
2026-09-05T03:38:00+00:00,50.2,18.79,35.95,0.0,8.18
2026-09-05T03:39:00+00:00,47.39,17.32,31.93,0.03,8.18
2026-09-05T03:40:00+00:00,46.77,16.72,35.74,0.0,8.18
2026-09-05T03:41:00+00:00,43.29,16.42,32.5,0.0,8.18
2026-09-05T03:42:00+00:00,50.98,22.39,30.55,0.0,8.18
2026-09-05T03:43:00+00:00,43.29,13.53,31.35,0.0,8.18
2026-09-05T03:44:00+00:00,48.48,17.72,33.76,0.19,8.18
2026-09-05T03:45:00+00:00,46.35,19.22,32.85,0.41,8.73
2026-09-05T03:46:00+00:00,60.94,23.14,30.09,0.0,8.21
2026-09-05T03:47:00+00:00,58.21,25.31,34.45,0.0,8.66
2026-09-05T03:48:00+00:00,45.48,16.92,33.46,0.7,8.18
2026-09-05T03:49:00+00:00,39.74,16.25,34.03,0.0,8.57
2026-09-05T03:50:00+00:00,51.3,18.41,31.87,0.0,8.7
2026-09-05T03:51:00+00:00,51.99,27.92,32.61,0.0,8.63
2026-09-05T03:52:00+00:00,56.99,30.52,34.61,0.0,8.62
2026-09-05T03:53:00+00:00,56.58,21.35,32.34,0.0,8.31
2026-09-05T03:54:00+00:00,50.43,15.06,34.58,0.0,8.37
2026-09-05T03:55:00+00:00,58.22,28.02,33.23,0.69,8.18
2026-09-05T03:56:00+00:00,53.28,26.65,36.69,0.14,8.18
2026-09-05T03:57:00+00:00,32.52,10.92,32.96,0.0,8.43
2026-09-05T03:58:00+00:00,54.39,23.15,31.16,0.0,8.31
2026-09-05T03:59:00+00:00,34.06,10.46,32.02,0.61,8.6
2026-09-05T04:00:00+00:00,46.16,16.85,33.47,0.0,8.76
2026-09-05T04:01:00+00:00,51.23,18.77,31.88,0.28,8.18
2026-09-05T04:02:00+00:00,51.77,20.46,31.71,0.38,8.18
2026-09-05T04:03:00+00:00,43.42,18.72,32.99,0.0,8.52
2026-09-05T04:04:00+00:00,51.07,15.51,30.29,0.28,8.73
2026-09-05T04:05:00+00:00,57.79,24.21,32.96,0.0,8.18
2026-09-05T04:06:00+00:00,47.45,20.45,32.75,0.0,8.18
2026-09-05T04:07:00+00:00,32.19,10.96,30.55,0.01,8.61
2026-09-05T04:08:00+00:00,50.48,14.76,31.37,0.56,8.68
2026-09-05T04:09:00+00:00,28.52,10.23,33.58,0.0,8.5
2026-09-05T04:10:00+00:00,47.48,22.38,32.18,0.49,8.52
2026-09-05T04:11:00+00:00,37.71,14.39,29.91,0.0,8.71
2026-09-05T04:12:00+00:00,56.0,17.37,33.57,0.0,8.57
2026-09-05T04:13:00+00:00,50.1,17.46,35.74,0.0,8.69
2026-09-05T04:14:00+00:00,58.63,22.85,31.43,0.28,8.37
2026-09-05T04:15:00+00:00,53.47,24.62,32.73,0.0,8.18
2026-09-05T04:16:00+00:00,40.61,19.65,36.04,0.28,8.5
2026-09-05T04:17:00+00:00,29.71,9.2,30.29,0.0,8.18
2026-09-05T04:18:00+00:00,52.36,16.81,33.88,0.72,8.43
2026-09-05T04:19:00+00:00,42.87,17.96,33.0,0.0,8.8
2026-09-05T04:20:00+00:00,53.71,22.32,34.27,0.51,8.18
2026-09-05T04:21:00+00:00,40.16,12.28,29.86,0.0,8.18
2026-09-05T04:22:00+00:00,50.04,16.34,32.34,0.0,8.33
2026-09-05T04:23:00+00:00,47.71,16.02,34.37,0.4,8.68
2026-09-05T04:24:00+00:00,57.67,22.83,32.98,0.02,8.3
2026-09-05T04:25:00+00:00,41.9,8.67,34.36,0.0,8.23
2026-09-05T04:26:00+00:00,56.29,23.84,34.72,0.0,8.77
2026-09-05T04:27:00+00:00,38.03,12.11,34.98,0.0,8.39
2026-09-05T04:28:00+00:00,50.6,18.65,32.41,0.24,8.45
2026-09-05T04:29:00+00:00,55.14,23.77,34.43,0.0,8.18
2026-09-05T04:30:00+00:00,32.16,11.32,31.07,0.0,8.18
2026-09-05T04:31:00+00:00,55.88,22.74,32.57,0.0,8.18
2026-09-05T04:32:00+00:00,52.57,20.1,31.17,0.58,8.18
2026-09-05T04:33:00+00:00,52.12,22.27,33.17,0.0,8.56
2026-09-05T04:34:00+00:00,47.94,15.41,32.7,0.0,8.78
2026-09-05T04:35:00+00:00,51.34,19.35,32.55,0.0,8.33
2026-09-05T04:36:00+00:00,52.76,19.15,32.17,0.0,8.18
2026-09-05T04:37:00+00:00,43.29,12.13,29.9,0.0,8.27
2026-09-05T04:38:00+00:00,37.61,11.59,33.72,0.0,8.18
2026-09-05T04:39:00+00:00,44.9,13.27,30.71,0.0,8.18
2026-09-05T04:40:00+00:00,47.55,17.82,31.79,0.0,8.18
2026-09-05T04:41:00+00:00,49.06,13.77,35.68,0.0,8.18
2026-09-05T04:42:00+00:00,46.32,15.38,32.87,0.0,8.18
2026-09-05T04:43:00+00:00,42.48,11.88,32.93,0.0,8.27
2026-09-05T04:44:00+00:00,25.81,9.13,32.21,0.0,8.18
2026-09-05T04:45:00+00:00,58.77,21.45,33.71,0.0,8.71
2026-09-05T04:46:00+00:00,51.4,17.61,32.1,0.34,8.6
2026-09-05T04:47:00+00:00,45.61,19.47,32.69,0.0,8.18
2026-09-05T04:48:00+00:00,48.32,19.48,34.23,0.0,8.18
2026-09-05T04:49:00+00:00,52.32,19.23,29.2,0.0,8.74
2026-09-05T04:50:00+00:00,25.81,17.13,31.6,0.19,8.18
2026-09-05T04:51:00+00:00,40.87,14.57,32.82,0.0,8.18
2026-09-05T04:52:00+00:00,41.06,11.2,33.11,0.42,8.66
2026-09-05T04:53:00+00:00,51.69,24.68,33.22,0.0,8.29
2026-09-05T04:54:00+00:00,34.26,10.01,34.15,0.0,8.18
2026-09-05T04:55:00+00:00,54.52,28.09,35.58,0.08,8.46
2026-09-05T04:56:00+00:00,32.55,11.53,35.1,0.11,8.66
2026-09-05T04:57:00+00:00,38.16,12.79,32.91,0.11,8.18
2026-09-05T04:58:00+00:00,45.19,10.97,32.98,0.0,8.2
2026-09-05T04:59:00+00:00,54.49,18.37,32.69,0.0,8.18
2026-09-05T05:00:00+00:00,53.96,15.92,33.32,0.07,8.35
2026-09-05T05:01:00+00:00,51.05,14.02,33.62,0.39,8.47
2026-09-05T05:02:00+00:00,52.04,20.85,33.05,0.0,8.78
2026-09-05T05:03:00+00:00,50.63,14.5,32.23,0.68,8.18
2026-09-05T05:04:00+00:00,56.17,18.49,33.41,0.0,8.78
2026-09-05T05:05:00+00:00,52.33,16.06,34.46,0.0,8.18
2026-09-05T05:06:00+00:00,40.65,15.57,34.7,0.0,8.4
2026-09-05T05:07:00+00:00,48.52,14.87,34.06,0.0,8.18
2026-09-05T05:08:00+00:00,34.32,9.26,34.98,0.0,8.2
2026-09-05T05:09:00+00:00,38.81,16.32,35.4,0.77,8.22
2026-09-05T05:10:00+00:00,53.88,24.02,33.61,0.0,8.18
2026-09-05T05:11:00+00:00,50.48,13.37,31.13,0.66,8.18
2026-09-05T05:12:00+00:00,60.21,31.04,32.71,0.0,8.36
2026-09-05T05:13:00+00:00,50.45,13.55,32.21,0.0,8.26
2026-09-05T05:14:00+00:00,51.05,15.17,33.19,0.2,8.18
2026-09-05T05:15:00+00:00,46.84,19.12,32.89,0.0,8.33
2026-09-05T05:16:00+00:00,52.67,19.57,34.09,0.22,8.6
2026-09-05T05:17:00+00:00,43.42,14.74,30.92,0.31,8.18
2026-09-05T05:18:00+00:00,31.23,12.42,30.29,0.61,8.4
2026-09-05T05:19:00+00:00,56.1,20.94,33.79,0.3,8.18
2026-09-05T05:20:00+00:00,33.39,11.83,33.1,0.0,8.21
2026-09-05T05:21:00+00:00,50.2,22.89,34.84,0.36,8.39
2026-09-05T05:22:00+00:00,39.06,16.21,31.29,0.09,8.47
2026-09-05T05:23:00+00:00,34.81,13.46,33.89,0.0,8.72
2026-09-05T05:24:00+00:00,49.87,18.08,33.55,0.0,8.18
2026-09-05T05:25:00+00:00,42.52,20.55,34.42,0.0,8.18
2026-09-05T05:26:00+00:00,52.01,18.68,32.24,0.19,8.18
2026-09-05T05:27:00+00:00,53.38,22.0,32.22,0.0,8.18
2026-09-05T05:28:00+00:00,52.29,14.29,34.38,0.0,8.18
2026-09-05T05:29:00+00:00,43.1,19.14,35.44,0.0,8.18
2026-09-05T05:30:00+00:00,39.74,13.32,31.91,0.0,8.18
2026-09-05T05:31:00+00:00,46.29,17.35,36.68,0.0,8.18
2026-09-05T05:32:00+00:00,25.81,10.62,32.5,0.22,8.53
2026-09-05T05:33:00+00:00,55.68,25.28,33.6,0.0,8.39
2026-09-05T05:34:00+00:00,52.89,19.34,30.25,0.0,8.18
2026-09-05T05:35:00+00:00,50.85,19.79,32.25,0.0,8.18
2026-09-05T05:36:00+00:00,46.42,16.53,32.08,0.73,8.33
2026-09-05T05:37:00+00:00,51.28,19.53,33.93,0.56,8.18
2026-09-05T05:38:00+00:00,40.13,14.64,34.65,0.0,8.26
2026-09-05T05:39:00+00:00,52.71,20.49,34.56,0.0,8.18
2026-09-05T05:40:00+00:00,52.17,27.75,33.75,0.0,8.38
2026-09-05T05:41:00+00:00,51.49,16.24,28.66,0.24,8.18
2026-09-05T05:42:00+00:00,48.65,22.43,33.84,0.0,8.49
2026-09-05T05:43:00+00:00,49.97,19.23,30.84,0.64,8.18
2026-09-05T05:44:00+00:00,47.58,21.48,32.56,0.0,8.67
2026-09-05T05:45:00+00:00,30.26,16.08,33.15,0.22,8.18
2026-09-05T05:46:00+00:00,53.42,17.93,35.86,0.0,8.73
2026-09-05T05:47:00+00:00,37.48,12.06,33.73,0.0,8.39
2026-09-05T05:48:00+00:00,36.9,12.54,31.38,0.0,8.18
2026-09-05T05:49:00+00:00,39.94,11.41,35.37,0.0,8.18
2026-09-05T05:50:00+00:00,27.55,7.5,32.42,0.0,8.63
2026-09-05T05:51:00+00:00,44.87,15.75,32.61,0.09,8.18
2026-09-05T05:52:00+00:00,54.22,21.23,33.14,0.0,8.65
2026-09-05T05:53:00+00:00,37.74,9.19,33.73,0.0,8.18
2026-09-05T05:54:00+00:00,51.13,18.96,34.16,0.0,8.53
2026-09-05T05:55:00+00:00,52.39,19.14,35.44,0.0,8.79
2026-09-05T05:56:00+00:00,53.83,20.68,32.86,0.27,8.18
2026-09-05T05:57:00+00:00,52.53,25.14,34.78,0.0,8.3
2026-09-05T05:58:00+00:00,51.59,20.69,35.14,0.0,8.18
2026-09-05T05:59:00+00:00,39.52,15.13,33.62,0.0,8.54
2026-09-05T06:00:00+00:00,53.07,24.97,33.59,0.0,8.38
2026-09-05T06:01:00+00:00,52.09,20.21,35.91,0.0,8.22
2026-09-05T06:02:00+00:00,36.97,13.49,30.66,0.64,8.18
2026-09-05T06:03:00+00:00,55.8,18.82,32.9,0.0,8.8
2026-09-05T06:04:00+00:00,54.91,22.33,32.23,0.0,8.18
2026-09-05T06:05:00+00:00,55.14,18.39,33.88,0.43,8.28
2026-09-05T06:06:00+00:00,44.03,18.0,30.51,0.0,8.3
2026-09-05T06:07:00+00:00,50.26,14.51,33.52,0.06,8.18
2026-09-05T06:08:00+00:00,49.81,13.09,35.01,0.0,8.56
2026-09-05T06:09:00+00:00,52.59,20.22,32.98,0.0,8.18
2026-09-05T06:10:00+00:00,52.62,23.55,34.42,0.0,8.18
2026-09-05T06:11:00+00:00,50.75,17.74,34.89,0.0,8.18
2026-09-05T06:12:00+00:00,47.03,13.05,32.58,0.0,8.18
2026-09-05T06:13:00+00:00,51.15,18.96,33.8,0.11,8.18
2026-09-05T06:14:00+00:00,53.78,24.23,35.03,0.38,8.5
2026-09-05T06:15:00+00:00,47.68,15.64,34.26,0.0,8.18
2026-09-05T06:16:00+00:00,51.72,18.48,35.92,0.36,8.18
2026-09-05T06:17:00+00:00,49.97,24.29,36.7,0.0,8.53
2026-09-05T06:18:00+00:00,39.26,12.04,32.98,0.09,8.76
2026-09-05T06:19:00+00:00,51.29,17.73,34.11,0.0,8.18
2026-09-05T06:20:00+00:00,58.07,24.43,34.17,0.0,8.39
2026-09-05T06:21:00+00:00,43.74,20.81,34.67,0.02,8.57
2026-09-05T06:22:00+00:00,40.68,14.66,34.89,0.0,8.57
2026-09-05T06:23:00+00:00,46.9,11.81,32.48,0.0,8.18
2026-09-05T06:24:00+00:00,55.25,23.57,33.51,0.0,8.5
2026-09-05T06:25:00+00:00,50.36,21.99,32.33,0.0,8.18
2026-09-05T06:26:00+00:00,41.65,17.87,34.88,0.0,8.41
2026-09-05T06:27:00+00:00,57.92,24.46,33.75,0.34,8.18
2026-09-05T06:28:00+00:00,50.58,17.52,36.03,0.0,8.18
2026-09-05T06:29:00+00:00,43.06,16.45,36.25,0.49,8.18
2026-09-05T06:30:00+00:00,56.38,24.8,33.91,0.17,8.34
2026-09-05T06:31:00+00:00,48.68,16.26,35.86,0.0,8.47
2026-09-05T06:32:00+00:00,54.49,17.57,32.08,0.0,8.3
2026-09-05T06:33:00+00:00,52.19,17.57,35.29,0.0,8.61
2026-09-05T06:34:00+00:00,51.04,22.65,34.34,0.0,8.18
2026-09-05T06:35:00+00:00,57.81,25.09,35.48,0.73,8.33
2026-09-05T06:36:00+00:00,48.16,17.45,35.21,0.31,8.6
2026-09-05T06:37:00+00:00,51.6,14.74,36.23,0.22,8.44
2026-09-05T06:38:00+00:00,54.04,18.27,34.1,0.16,8.18
2026-09-05T06:39:00+00:00,47.61,12.32,33.14,0.0,8.49
2026-09-05T06:40:00+00:00,52.83,20.71,35.4,0.0,8.78
2026-09-05T06:41:00+00:00,51.27,19.26,33.02,0.0,8.18
2026-09-05T06:42:00+00:00,32.61,18.19,31.64,0.0,8.18
2026-09-05T06:43:00+00:00,38.35,14.17,35.06,0.0,8.61
2026-09-05T06:44:00+00:00,53.28,20.25,35.1,0.0,8.18
2026-09-05T06:45:00+00:00,50.68,21.21,35.01,0.0,8.18
2026-09-05T06:46:00+00:00,45.1,17.96,35.18,0.0,8.66
2026-09-05T06:47:00+00:00,37.32,10.69,33.82,0.0,8.18
2026-09-05T06:48:00+00:00,56.63,25.65,34.61,0.0,8.18
2026-09-05T06:49:00+00:00,57.48,24.68,33.68,0.0,8.43
2026-09-05T06:50:00+00:00,56.5,26.79,35.33,0.0,8.18
2026-09-05T06:51:00+00:00,51.84,14.05,33.78,0.19,8.6
2026-09-05T06:52:00+00:00,49.9,21.44,36.42,0.57,8.78
2026-09-05T06:53:00+00:00,46.35,16.77,36.01,0.19,8.78
2026-09-05T06:54:00+00:00,51.98,18.74,38.09,0.0,8.33
2026-09-05T06:55:00+00:00,51.4,18.75,34.73,0.0,8.18
2026-09-05T06:56:00+00:00,51.25,19.14,35.24,0.0,8.62
2026-09-05T06:57:00+00:00,52.26,22.54,37.09,0.0,8.18
2026-09-05T06:58:00+00:00,47.16,17.06,34.19,0.6,8.51
2026-09-05T06:59:00+00:00,50.01,14.3,34.77,0.0,8.25
2026-09-05T07:00:00+00:00,41.61,17.01,38.34,0.0,8.18
2026-09-05T07:01:00+00:00,32.77,14.17,37.37,0.0,8.31
2026-09-05T07:02:00+00:00,47.16,22.63,34.31,0.0,8.46
2026-09-05T07:03:00+00:00,36.03,12.33,36.08,0.76,8.18
2026-09-05T07:04:00+00:00,47.45,19.17,35.75,0.0,8.18
2026-09-05T07:05:00+00:00,45.29,12.75,34.06,0.0,8.18
2026-09-05T07:06:00+00:00,48.84,16.34,37.8,0.0,8.41
2026-09-05T07:07:00+00:00,51.94,16.0,34.61,0.0,8.45
2026-09-05T07:08:00+00:00,49.35,20.05,33.43,0.01,8.18
2026-09-05T07:09:00+00:00,49.61,20.96,34.77,0.03,8.36
2026-09-05T07:10:00+00:00,50.6,18.34,34.81,0.0,8.65
2026-09-05T07:11:00+00:00,53.86,17.72,36.98,0.0,8.18
2026-09-05T07:12:00+00:00,46.52,18.25,36.87,0.0,8.18
2026-09-05T07:13:00+00:00,56.78,25.85,36.86,0.0,8.18
2026-09-05T07:14:00+00:00,46.13,16.77,34.69,0.0,8.18
2026-09-05T07:15:00+00:00,42.0,18.59,34.8,0.25,8.3
2026-09-05T07:16:00+00:00,34.94,12.45,38.31,0.0,8.18
2026-09-05T07:17:00+00:00,56.25,21.16,34.94,0.0,8.18
2026-09-05T07:18:00+00:00,45.84,14.99,35.93,0.41,8.57
2026-09-05T07:19:00+00:00,50.81,17.83,36.82,0.0,8.18
2026-09-05T07:20:00+00:00,40.71,13.17,35.86,0.0,8.18
2026-09-05T07:21:00+00:00,49.13,21.4,34.77,0.0,8.18
2026-09-05T07:22:00+00:00,48.65,20.04,37.42,0.22,8.25
2026-09-05T07:23:00+00:00,53.22,19.75,33.63,0.0,8.45
2026-09-05T07:24:00+00:00,50.84,17.96,35.65,0.0,8.18
2026-09-05T07:25:00+00:00,46.52,19.52,36.35,0.0,8.3
2026-09-05T07:26:00+00:00,45.39,14.15,35.1,0.03,8.18
2026-09-05T07:27:00+00:00,46.13,14.96,39.82,0.0,8.18
2026-09-05T07:28:00+00:00,40.39,18.04,33.34,0.0,8.46
2026-09-05T07:29:00+00:00,47.1,17.12,35.26,0.0,8.18
2026-09-05T07:30:00+00:00,42.81,13.26,37.64,0.0,8.19
2026-09-05T07:31:00+00:00,33.58,9.57,36.21,0.0,8.62
2026-09-05T07:32:00+00:00,34.26,10.67,36.55,0.0,8.62
2026-09-05T07:33:00+00:00,47.13,15.8,37.5,0.0,8.18
2026-09-05T07:34:00+00:00,53.13,20.72,34.46,0.0,8.18
2026-09-05T07:35:00+00:00,47.81,14.69,35.44,0.58,8.18
2026-09-05T07:36:00+00:00,52.61,23.67,35.75,0.0,8.55
2026-09-05T07:37:00+00:00,44.1,11.39,39.28,0.0,8.18
2026-09-05T07:38:00+00:00,39.16,15.08,38.53,0.0,8.18
2026-09-05T07:39:00+00:00,50.91,14.59,38.02,0.0,8.73
2026-09-05T07:40:00+00:00,53.12,18.55,34.82,0.26,8.18
2026-09-05T07:41:00+00:00,57.84,22.72,34.07,0.0,8.18
2026-09-05T07:42:00+00:00,53.4,21.35,36.59,0.0,8.74
2026-09-05T07:43:00+00:00,38.9,14.42,35.6,0.0,8.18
2026-09-05T07:44:00+00:00,38.48,18.61,31.74,0.38,8.18
2026-09-05T07:45:00+00:00,54.79,24.99,36.17,0.0,8.7
2026-09-05T07:46:00+00:00,45.97,18.55,36.88,0.0,8.38
2026-09-05T07:47:00+00:00,50.56,19.27,39.24,0.0,8.3
2026-09-05T07:48:00+00:00,51.0,15.2,38.01,0.0,8.42
2026-09-05T07:49:00+00:00,51.32,17.84,38.47,0.02,8.63
2026-09-05T07:50:00+00:00,51.49,18.83,38.99,0.0,8.25
2026-09-05T07:51:00+00:00,41.19,15.7,37.9,0.0,8.44
2026-09-05T07:52:00+00:00,41.87,10.58,39.11,0.09,8.65
2026-09-05T07:53:00+00:00,51.15,16.87,40.8,0.15,8.52
2026-09-05T07:54:00+00:00,52.94,19.54,35.73,0.22,8.59
2026-09-05T07:55:00+00:00,50.58,16.45,34.6,0.07,8.54
2026-09-05T07:56:00+00:00,51.22,19.28,38.06,0.0,8.73
2026-09-05T07:57:00+00:00,51.08,18.51,36.7,0.0,8.65
2026-09-05T07:58:00+00:00,46.42,19.8,37.31,0.0,8.65
2026-09-05T07:59:00+00:00,51.64,21.43,38.83,0.76,8.84
2026-09-05T08:00:00+00:00,53.37,19.68,36.14,0.49,8.72
2026-09-05T08:01:00+00:00,53.43,20.37,39.27,0.0,8.8
2026-09-05T08:02:00+00:00,49.32,20.08,37.32,0.0,8.68
2026-09-05T08:03:00+00:00,42.19,12.18,37.98,0.0,8.55
2026-09-05T08:04:00+00:00,52.24,21.14,39.42,0.0,8.42
2026-09-05T08:05:00+00:00,56.18,22.95,38.89,0.0,9.31
2026-09-05T08:06:00+00:00,56.23,21.9,37.68,0.0,9.18
2026-09-05T08:07:00+00:00,46.03,20.9,35.92,0.0,8.95
2026-09-05T08:08:00+00:00,35.87,13.65,40.21,0.0,9.3
2026-09-05T08:09:00+00:00,54.19,20.12,39.08,0.0,9.34
2026-09-05T08:10:00+00:00,46.32,17.39,35.75,0.0,8.4
2026-09-05T08:11:00+00:00,42.74,18.19,37.19,0.07,9.66
2026-09-05T08:12:00+00:00,41.68,11.6,40.01,0.0,8.79
2026-09-05T08:13:00+00:00,49.61,16.56,36.53,0.19,8.7
2026-09-05T08:14:00+00:00,51.94,18.39,39.7,0.0,9.48
2026-09-05T08:15:00+00:00,52.07,24.12,38.9,0.0,9.86
2026-09-05T08:16:00+00:00,48.32,15.85,40.0,0.0,9.51
2026-09-05T08:17:00+00:00,47.94,19.43,39.58,0.0,9.81
2026-09-05T08:18:00+00:00,34.45,16.91,39.59,0.0,8.24
2026-09-05T08:19:00+00:00,52.69,20.44,41.93,0.0,9.81
2026-09-05T08:20:00+00:00,26.45,8.06,36.81,0.0,8.66
2026-09-05T08:21:00+00:00,49.19,18.61,40.8,0.0,8.27
2026-09-05T08:22:00+00:00,52.24,20.65,38.68,0.57,8.22
2026-09-05T08:23:00+00:00,53.08,22.42,41.4,0.01,8.38
2026-09-05T08:24:00+00:00,51.55,18.88,39.33,0.0,8.18
2026-09-05T08:25:00+00:00,55.29,21.32,42.8,0.0,9.88
2026-09-05T08:26:00+00:00,45.13,14.44,40.39,0.08,10.37
2026-09-05T08:27:00+00:00,47.0,18.82,39.38,0.23,8.35
2026-09-05T08:28:00+00:00,54.51,22.56,41.84,0.53,8.44
2026-09-05T08:29:00+00:00,48.94,16.23,40.09,0.0,8.3
2026-09-05T08:30:00+00:00,34.55,12.26,40.16,0.0,8.71
2026-09-05T08:31:00+00:00,54.66,23.03,40.34,0.5,10.66
2026-09-05T08:32:00+00:00,51.98,20.96,39.12,0.0,8.78
2026-09-05T08:33:00+00:00,55.83,27.09,39.21,0.0,10.17
2026-09-05T08:34:00+00:00,42.48,14.53,39.8,0.0,8.45
2026-09-05T08:35:00+00:00,33.19,13.34,41.58,0.0,8.26
2026-09-05T08:36:00+00:00,52.68,19.74,41.38,0.41,11.61
2026-09-05T08:37:00+00:00,53.45,20.65,37.95,0.0,11.0
2026-09-05T08:38:00+00:00,53.55,19.11,43.08,0.0,8.22
2026-09-05T08:39:00+00:00,50.76,21.01,42.59,0.0,8.2
2026-09-05T08:40:00+00:00,51.09,17.78,39.52,0.0,11.53
2026-09-05T08:41:00+00:00,46.45,12.83,41.04,0.0,8.55
2026-09-05T08:42:00+00:00,43.71,12.32,37.98,0.0,10.88
2026-09-05T08:43:00+00:00,51.29,18.88,44.07,0.0,8.71
2026-09-05T08:44:00+00:00,51.02,17.51,38.68,0.24,10.71
2026-09-05T08:45:00+00:00,31.16,16.15,40.66,0.0,8.4
2026-09-05T08:46:00+00:00,51.33,16.04,38.91,0.0,8.22
2026-09-05T08:47:00+00:00,51.32,21.3,41.15,0.0,8.64
2026-09-05T08:48:00+00:00,45.39,10.93,40.94,0.0,12.18
2026-09-05T08:49:00+00:00,56.38,25.39,42.37,0.58,8.69
2026-09-05T08:50:00+00:00,50.69,20.69,38.66,0.0,8.39
2026-09-05T08:51:00+00:00,39.77,14.61,41.86,0.0,8.49
2026-09-05T08:52:00+00:00,53.45,20.68,39.33,0.0,8.55
2026-09-05T08:53:00+00:00,52.78,16.05,43.01,0.0,8.53
2026-09-05T08:54:00+00:00,41.42,10.57,41.65,0.0,8.38
2026-09-05T08:55:00+00:00,50.35,17.57,43.08,0.0,8.47
2026-09-05T08:56:00+00:00,48.19,11.74,41.77,0.0,8.62
2026-09-05T08:57:00+00:00,51.93,20.67,41.11,0.0,12.4
2026-09-05T08:58:00+00:00,53.22,20.16,44.14,0.0,8.72
2026-09-05T08:59:00+00:00,51.08,17.18,42.83,0.74,8.21
2026-09-05T09:00:00+00:00,43.03,14.85,39.44,0.0,12.25
2026-09-05T09:01:00+00:00,53.98,17.67,39.61,0.0,8.2
2026-09-05T09:02:00+00:00,39.13,12.98,42.91,0.0,8.28
2026-09-05T09:03:00+00:00,54.72,21.91,46.44,0.0,11.98
2026-09-05T09:04:00+00:00,47.35,18.83,39.93,0.0,8.68
2026-09-05T09:05:00+00:00,55.49,20.31,39.49,0.0,8.76
2026-09-05T09:06:00+00:00,49.52,16.41,41.04,0.0,8.22
2026-09-05T09:07:00+00:00,52.77,21.34,41.23,0.0,8.4
2026-09-05T09:08:00+00:00,49.55,17.8,41.61,0.0,12.77
2026-09-05T09:09:00+00:00,51.54,15.53,45.58,0.35,8.78
2026-09-05T09:10:00+00:00,51.89,13.01,43.82,0.44,8.68
2026-09-05T09:11:00+00:00,51.45,16.96,44.95,0.0,12.08
2026-09-05T09:12:00+00:00,44.58,17.07,42.33,0.47,13.22
2026-09-05T09:13:00+00:00,53.47,17.4,37.11,0.0,12.93
2026-09-05T09:14:00+00:00,47.06,18.09,41.68,0.0,12.96
2026-09-05T09:15:00+00:00,43.45,16.13,41.48,0.0,12.19
2026-09-05T09:16:00+00:00,43.06,15.82,41.75,1.0,8.25
2026-09-05T09:17:00+00:00,51.64,15.53,42.17,0.0,8.67
2026-09-05T09:18:00+00:00,47.16,18.04,45.7,0.0,8.32
2026-09-05T09:19:00+00:00,42.16,13.86,41.42,0.0,15.37
2026-09-05T09:20:00+00:00,53.32,21.63,42.87,0.0,14.23
2026-09-05T09:21:00+00:00,43.03,12.77,42.12,0.21,15.46
2026-09-05T09:22:00+00:00,47.32,13.31,42.56,0.76,8.69
2026-09-05T09:23:00+00:00,45.65,15.17,42.61,0.0,8.22
2026-09-05T09:24:00+00:00,55.66,19.34,38.68,0.0,8.3
2026-09-05T09:25:00+00:00,54.1,18.11,45.67,0.0,8.68
2026-09-05T09:26:00+00:00,51.52,18.55,45.48,0.0,8.59
2026-09-05T09:27:00+00:00,50.28,17.79,45.28,0.86,8.28
2026-09-05T09:28:00+00:00,46.48,17.83,43.77,0.0,15.13
2026-09-05T09:29:00+00:00,55.56,24.87,42.05,0.0,8.58
2026-09-05T09:30:00+00:00,52.99,26.32,44.5,0.0,8.52
2026-09-05T09:31:00+00:00,50.79,18.12,43.28,0.0,8.43
2026-09-05T09:32:00+00:00,44.26,16.03,45.55,0.0,15.03
2026-09-05T09:33:00+00:00,44.39,18.63,42.0,0.0,15.09
