created_at,o3_analog,pm25_analog,pm10_analog,no2_analog,co_analog
2026-09-05T04:41:00+00:00,498,140,127,0,3081
2026-09-05T04:42:00+00:00,495,135,135,1,3026
2026-09-05T04:43:00+00:00,495,129,118,1,3033
2026-09-05T04:44:00+00:00,498,99,108,0,3020
2026-09-05T04:45:00+00:00,497,184,161,2,3050
2026-09-05T04:46:00+00:00,499,151,142,5,3010
2026-09-05T04:47:00+00:00,497,136,150,1,3022
2026-09-05T04:48:00+00:00,495,140,153,0,3054
2026-09-05T04:49:00+00:00,500,152,149,0,2949
2026-09-05T04:50:00+00:00,494,100,144,5,3000
2026-09-05T04:51:00+00:00,495,129,131,2,3026
2026-09-05T04:52:00+00:00,500,130,115,8,3035
2026-09-05T04:53:00+00:00,498,151,176,2,3040
2026-09-05T04:54:00+00:00,495,117,109,0,3056
2026-09-05T04:55:00+00:00,497,164,191,3,3088
2026-09-05T04:56:00+00:00,499,112,115,0,3071
2026-09-05T04:57:00+00:00,494,125,124,4,3032
2026-09-05T04:58:00+00:00,495,135,116,0,3036
2026-09-05T04:59:00+00:00,497,162,148,1,3027
2026-09-05T05:00:00+00:00,497,162,134,2,3035
2026-09-05T05:01:00+00:00,500,146,130,6,3048
2026-09-05T05:02:00+00:00,499,151,159,2,3031
2026-09-05T05:03:00+00:00,494,148,131,12,3014
2026-09-05T05:04:00+00:00,499,171,149,0,3038
2026-09-05T05:05:00+00:00,496,156,135,0,3059
2026-09-05T05:06:00+00:00,499,129,136,0,3062
2026-09-05T05:07:00+00:00,495,143,130,0,3053
2026-09-05T05:08:00+00:00,495,118,106,1,3072
2026-09-05T05:09:00+00:00,498,123,137,15,3085
2026-09-05T05:10:00+00:00,497,160,171,0,3045
2026-09-05T05:11:00+00:00,498,147,125,16,2996
2026-09-05T05:12:00+00:00,499,188,203,0,3032
2026-09-05T05:13:00+00:00,496,148,124,0,3018
2026-09-05T05:14:00+00:00,496,149,134,3,3036
2026-09-05T05:15:00+00:00,497,137,152,0,3032
2026-09-05T05:16:00+00:00,500,155,150,5,3051
2026-09-05T05:17:00+00:00,498,130,132,6,2994
2026-09-05T05:18:00+00:00,496,112,119,11,2975
2026-09-05T05:19:00+00:00,498,170,160,8,3054
2026-09-05T05:20:00+00:00,496,116,119,0,3035
2026-09-05T05:21:00+00:00,496,145,167,6,3067
2026-09-05T05:22:00+00:00,498,122,137,4,2995
2026-09-05T05:23:00+00:00,499,116,126,2,3048
2026-09-05T05:24:00+00:00,497,145,147,2,3049
2026-09-05T05:25:00+00:00,497,129,155,0,3056
2026-09-05T05:26:00+00:00,497,152,146,2,3021
2026-09-05T05:27:00+00:00,497,157,163,0,3020
2026-09-05T05:28:00+00:00,496,155,131,2,3058
2026-09-05T05:29:00+00:00,497,131,152,1,3079
2026-09-05T05:30:00+00:00,494,123,124,0,3007
2026-09-05T05:31:00+00:00,496,139,143,2,3098
2026-09-05T05:32:00+00:00,499,100,114,7,3023
2026-09-05T05:33:00+00:00,496,171,178,0,3040
2026-09-05T05:34:00+00:00,498,156,153,0,2976
2026-09-05T05:35:00+00:00,496,146,155,0,3019
2026-09-05T05:36:00+00:00,496,138,138,13,3020
2026-09-05T05:37:00+00:00,495,151,153,11,3052
2026-09-05T05:38:00+00:00,499,124,133,1,3069
2026-09-05T05:39:00+00:00,494,155,156,1,3059
2026-09-05T05:40:00+00:00,498,153,187,2,3046
2026-09-05T05:41:00+00:00,494,150,140,6,2932
2026-09-05T05:42:00+00:00,500,140,163,0,3054
2026-09-05T05:43:00+00:00,496,144,150,15,2992
2026-09-05T05:44:00+00:00,500,138,161,1,3024
2026-09-05T05:45:00+00:00,498,111,137,7,3035
2026-09-05T05:46:00+00:00,498,158,146,1,3084
2026-09-05T05:47:00+00:00,498,119,119,0,3047
2026-09-05T05:48:00+00:00,498,118,124,0,2995
2026-09-05T05:49:00+00:00,495,127,118,0,3084
2026-09-05T05:50:00+00:00,499,106,99,0,3026
2026-09-05T05:51:00+00:00,498,134,136,2,3026
2026-09-05T05:52:00+00:00,497,163,157,1,3037
2026-09-05T05:53:00+00:00,498,122,106,2,3045
2026-09-05T05:54:00+00:00,496,148,147,0,3053
2026-09-05T05:55:00+00:00,501,156,152,1,3078
2026-09-05T05:56:00+00:00,498,159,157,7,3033
2026-09-05T05:57:00+00:00,495,156,176,1,3063
2026-09-05T05:58:00+00:00,495,152,157,1,3078
2026-09-05T05:59:00+00:00,498,124,132,0,3050
2026-09-05T06:00:00+00:00,498,158,175,0,3046
2026-09-05T06:01:00+00:00,495,155,156,0,3088
2026-09-05T06:02:00+00:00,495,121,128,12,2987
2026-09-05T06:03:00+00:00,501,169,147,0,3036
2026-09-05T06:04:00+00:00,495,166,164,1,3021
2026-09-05T06:05:00+00:00,496,166,145,9,3046
2026-09-05T06:06:00+00:00,496,131,143,1,2980
2026-09-05T06:07:00+00:00,498,146,131,3,3044
2026-09-05T06:08:00+00:00,499,142,126,0,3074
2026-09-05T06:09:00+00:00,497,155,154,2,3033
2026-09-05T06:10:00+00:00,494,156,169,2,3064
2026-09-05T06:11:00+00:00,498,146,142,0,3072
2026-09-05T06:12:00+00:00,495,137,124,2,3023
2026-09-05T06:13:00+00:00,497,147,149,1,3047
2026-09-05T06:14:00+00:00,497,162,173,8,3077
2026-09-05T06:15:00+00:00,496,141,136,2,3054
2026-09-05T06:16:00+00:00,494,149,145,7,3088
2026-09-05T06:17:00+00:00,496,142,170,0,3101
2026-09-05T06:18:00+00:00,500,124,118,3,3038
2026-09-05T06:19:00+00:00,494,149,144,2,3057
2026-09-05T06:20:00+00:00,499,181,171,0,3054
2026-09-05T06:21:00+00:00,496,130,157,0,3065
2026-09-05T06:22:00+00:00,496,125,130,0,3072
2026-09-05T06:23:00+00:00,497,136,121,0,3026
2026-09-05T06:24:00+00:00,500,166,171,2,3040
2026-09-05T06:25:00+00:00,495,147,160,0,3015
2026-09-05T06:26:00+00:00,498,130,144,2,3071
2026-09-05T06:27:00+00:00,496,177,175,6,3044
2026-09-05T06:28:00+00:00,498,148,141,2,3090
2026-09-05T06:29:00+00:00,497,133,139,8,3094
2026-09-05T06:30:00+00:00,497,171,177,5,3053
2026-09-05T06:31:00+00:00,499,140,136,2,3092
2026-09-05T06:32:00+00:00,495,163,145,0,3015
2026-09-05T06:33:00+00:00,500,155,143,0,3081
2026-09-05T06:34:00+00:00,498,146,166,0,3058
2026-09-05T06:35:00+00:00,497,177,174,15,3080
2026-09-05T06:36:00+00:00,497,138,145,7,3075
2026-09-05T06:37:00+00:00,500,149,133,7,3098
2026-09-05T06:38:00+00:00,494,161,146,2,3050
2026-09-05T06:39:00+00:00,498,137,122,0,3040
2026-09-05T06:40:00+00:00,500,155,156,0,3082
2026-09-05T06:41:00+00:00,497,149,153,1,3030
2026-09-05T06:42:00+00:00,497,111,144,0,3006
2026-09-05T06:43:00+00:00,498,124,128,1,3070
2026-09-05T06:44:00+00:00,494,157,154,0,3079
2026-09-05T06:45:00+00:00,494,147,157,0,3076
2026-09-05T06:46:00+00:00,501,134,146,0,3072
2026-09-05T06:47:00+00:00,496,120,112,1,3046
2026-09-05T06:48:00+00:00,495,175,180,0,3066
2026-09-05T06:49:00+00:00,499,175,175,0,3043
2026-09-05T06:50:00+00:00,494,175,185,1,3083
2026-09-05T06:51:00+00:00,498,150,128,6,3044
2026-09-05T06:52:00+00:00,497,144,162,11,3103
2026-09-05T06:53:00+00:00,501,138,141,4,3095
2026-09-05T06:54:00+00:00,499,150,147,0,3129
2026-09-05T06:55:00+00:00,496,151,147,0,3071
2026-09-05T06:56:00+00:00,500,150,148,1,3082
2026-09-05T06:57:00+00:00,498,152,165,2,3114
2026-09-05T06:58:00+00:00,498,139,143,14,3061
2026-09-05T06:59:00+00:00,499,142,128,0,3067
2026-09-05T07:00:00+00:00,496,129,142,1,3129
2026-09-05T07:01:00+00:00,498,112,130,0,3117
2026-09-05T07:02:00+00:00,500,137,167,0,3058
2026-09-05T07:03:00+00:00,498,118,122,17,3089
2026-09-05T07:04:00+00:00,498,141,148,1,3089
2026-09-05T07:05:00+00:00,497,136,122,2,3057
2026-09-05T07:06:00+00:00,497,141,140,2,3116
2026-09-05T07:07:00+00:00,496,151,139,2,3065
2026-09-05T07:08:00+00:00,494,140,154,0,3046
2026-09-05T07:09:00+00:00,499,142,159,1,3066
2026-09-05T07:10:00+00:00,499,144,149,1,3073
2026-09-05T07:11:00+00:00,494,161,142,0,3109
2026-09-05T07:12:00+00:00,497,137,146,0,3103
2026-09-05T07:13:00+00:00,495,176,181,1,3111
2026-09-05T07:14:00+00:00,498,139,138,1,3063
2026-09-05T07:15:00+00:00,497,131,147,4,3069
2026-09-05T07:16:00+00:00,498,119,120,2,3126
2026-09-05T07:17:00+00:00,494,172,158,0,3069
2026-09-05T07:18:00+00:00,497,134,134,11,3090
2026-09-05T07:19:00+00:00,495,145,143,0,3106
2026-09-05T07:20:00+00:00,495,128,127,0,3093
2026-09-05T07:21:00+00:00,494,143,161,0,3069
2026-09-05T07:22:00+00:00,498,142,154,7,3114
2026-09-05T07:23:00+00:00,500,156,152,1,3044
2026-09-05T07:24:00+00:00,494,149,144,2,3083
2026-09-05T07:25:00+00:00,498,135,150,0,3094
2026-09-05T07:26:00+00:00,497,137,127,1,3075
2026-09-05T07:27:00+00:00,495,135,133,0,3155
2026-09-05T07:28:00+00:00,496,129,144,2,3038
2026-09-05T07:29:00+00:00,495,138,144,0,3074
2026-09-05T07:30:00+00:00,498,129,124,0,3114
2026-09-05T07:31:00+00:00,496,114,109,2,3094
2026-09-05T07:32:00+00:00,496,116,116,0,3103
2026-09-05T07:33:00+00:00,495,139,135,1,3112
2026-09-05T07:34:00+00:00,495,159,157,0,3061
2026-09-05T07:35:00+00:00,496,142,132,11,3081
2026-09-05T07:36:00+00:00,496,155,170,2,3086
2026-09-05T07:37:00+00:00,496,132,115,2,3149
2026-09-05T07:38:00+00:00,498,125,133,2,3131
2026-09-05T07:39:00+00:00,501,146,133,0,3121
2026-09-05T07:40:00+00:00,494,160,149,6,3067
2026-09-05T07:41:00+00:00,494,178,167,0,3056
2026-09-05T07:42:00+00:00,500,160,162,0,3104
2026-09-05T07:43:00+00:00,497,122,130,0,3080
2026-09-05T07:44:00+00:00,495,122,147,6,3006
2026-09-05T07:45:00+00:00,501,166,177,0,3094
2026-09-05T07:46:00+00:00,496,137,148,2,3107
2026-09-05T07:47:00+00:00,496,146,151,2,3147
2026-09-05T07:48:00+00:00,498,149,133,0,3120
2026-09-05T07:49:00+00:00,499,150,145,0,3127
2026-09-05T07:50:00+00:00,498,149,148,0,3136
2026-09-05T07:51:00+00:00,500,128,134,2,3122
2026-09-05T07:52:00+00:00,498,131,115,3,3140
2026-09-05T07:53:00+00:00,500,150,140,1,3169
2026-09-05T07:54:00+00:00,500,157,150,6,3091
2026-09-05T07:55:00+00:00,497,148,139,3,3066
2026-09-05T07:56:00+00:00,500,149,149,1,3128
2026-09-05T07:57:00+00:00,497,146,145,1,3107
2026-09-05T07:58:00+00:00,496,139,154,0,3117
2026-09-05T07:59:00+00:00,497,152,160,17,3136
2026-09-05T08:00:00+00:00,501,160,151,12,3093
2026-09-05T08:01:00+00:00,498,157,155,1,3144
2026-09-05T08:02:00+00:00,497,140,152,0,3108
2026-09-05T08:03:00+00:00,497,130,121,0,3125
2026-09-05T08:04:00+00:00,495,156,161,0,3151
2026-09-05T08:05:00+00:00,501,172,169,0,3134
2026-09-05T08:06:00+00:00,503,173,161,0,3121
2026-09-05T08:07:00+00:00,500,134,157,2,3086
2026-09-05T08:08:00+00:00,503,121,129,2,3163
2026-09-05T08:09:00+00:00,504,162,156,0,3139
2026-09-05T08:10:00+00:00,495,137,145,0,3082
2026-09-05T08:11:00+00:00,501,132,145,0,3113
2026-09-05T08:12:00+00:00,500,131,117,0,3160
2026-09-05T08:13:00+00:00,497,145,140,4,3102
2026-09-05T08:14:00+00:00,504,154,149,1,3149
2026-09-05T08:15:00+00:00,506,154,173,2,3134
2026-09-05T08:16:00+00:00,504,141,135,1,3162
2026-09-05T08:17:00+00:00,504,138,149,0,3155
2026-09-05T08:18:00+00:00,497,114,143,0,3146
2026-09-05T08:19:00+00:00,505,154,158,0,3183
2026-09-05T08:20:00+00:00,499,101,101,1,3107
2026-09-05T08:21:00+00:00,496,141,146,0,3164
2026-09-05T08:22:00+00:00,496,153,156,12,3140
2026-09-05T08:23:00+00:00,498,158,162,0,3182
2026-09-05T08:24:00+00:00,494,149,150,0,3143
2026-09-05T08:25:00+00:00,502,166,160,0,3192
2026-09-05T08:26:00+00:00,507,134,131,4,3164
2026-09-05T08:27:00+00:00,498,136,147,4,3145
2026-09-05T08:28:00+00:00,496,166,163,9,3188
2026-09-05T08:29:00+00:00,495,143,139,0,3158
2026-09-05T08:30:00+00:00,497,117,121,2,3162
2026-09-05T08:31:00+00:00,507,164,165,13,3164
2026-09-05T08:32:00+00:00,501,153,158,0,3148
2026-09-05T08:33:00+00:00,503,170,186,0,3143
2026-09-05T08:34:00+00:00,500,131,129,2,3157
2026-09-05T08:35:00+00:00,499,116,126,0,3184
2026-09-05T08:36:00+00:00,513,156,153,11,3173
2026-09-05T08:37:00+00:00,508,160,156,0,3124
2026-09-05T08:38:00+00:00,496,158,152,2,3199
2026-09-05T08:39:00+00:00,494,147,159,1,3195
2026-09-05T08:40:00+00:00,509,150,142,0,3145
2026-09-05T08:41:00+00:00,496,137,124,1,3169
2026-09-05T08:42:00+00:00,508,130,120,0,3129
2026-09-05T08:43:00+00:00,498,150,148,0,3218
2026-09-05T08:44:00+00:00,507,148,143,7,3131
2026-09-05T08:45:00+00:00,498,110,136,0,3172
2026-09-05T08:46:00+00:00,498,148,139,0,3140
2026-09-05T08:47:00+00:00,498,147,160,2,3170
2026-09-05T08:48:00+00:00,516,134,114,2,3174
2026-09-05T08:49:00+00:00,498,172,175,10,3195
2026-09-05T08:50:00+00:00,496,146,159,2,3130
2026-09-05T08:51:00+00:00,497,126,129,0,3179
2026-09-05T08:52:00+00:00,497,158,158,2,3147
2026-09-05T08:53:00+00:00,499,158,137,0,3199
2026-09-05T08:54:00+00:00,495,127,115,0,3180
2026-09-05T08:55:00+00:00,497,144,143,2,3204
2026-09-05T08:56:00+00:00,500,142,119,2,3184
2026-09-05T08:57:00+00:00,513,150,157,0,3168
2026-09-05T08:58:00+00:00,499,156,156,0,3217
2026-09-05T08:59:00+00:00,494,149,140,18,3195
2026-09-05T09:00:00+00:00,515,131,130,1,3143
2026-09-05T09:01:00+00:00,494,163,143,0,3148
2026-09-05T09:02:00+00:00,495,123,126,0,3198
2026-09-05T09:03:00+00:00,511,165,164,0,3245
2026-09-05T09:04:00+00:00,498,137,149,2,3158
2026-09-05T09:05:00+00:00,498,167,155,1,3148
2026-09-05T09:06:00+00:00,495,142,138,2,3170
2026-09-05T09:07:00+00:00,496,156,160,0,3172
2026-09-05T09:08:00+00:00,517,144,146,0,3178
2026-09-05T09:09:00+00:00,501,152,134,8,3234
2026-09-05T09:10:00+00:00,499,151,126,10,3206
2026-09-05T09:11:00+00:00,512,150,141,1,3229
2026-09-05T09:12:00+00:00,520,135,140,12,3192
2026-09-05T09:13:00+00:00,518,158,142,2,3107
2026-09-05T09:14:00+00:00,519,137,145,2,3177
2026-09-05T09:15:00+00:00,515,132,136,0,3174
2026-09-05T09:16:00+00:00,497,130,137,19,3185
2026-09-05T09:17:00+00:00,498,153,136,0,3187
2026-09-05T09:18:00+00:00,499,137,143,0,3240
2026-09-05T09:19:00+00:00,530,129,129,1,3182
2026-09-05T09:20:00+00:00,521,160,160,0,3201
2026-09-05T09:21:00+00:00,529,131,121,2,3188
2026-09-05T09:22:00+00:00,498,138,125,18,3199
2026-09-05T09:23:00+00:00,499,136,134,1,3194
2026-09-05T09:24:00+00:00,496,169,153,0,3137
2026-09-05T09:25:00+00:00,500,160,148,1,3236
2026-09-05T09:26:00+00:00,496,152,147,0,3238
2026-09-05T09:27:00+00:00,496,146,146,16,3229
2026-09-05T09:28:00+00:00,528,137,147,0,3214
2026-09-05T09:29:00+00:00,500,169,177,0,3186
2026-09-05T09:30:00+00:00,496,155,180,0,3218
2026-09-05T09:31:00+00:00,495,149,146,0,3206
2026-09-05T09:32:00+00:00,529,135,136,1,3233
2026-09-05T09:33:00+00:00,526,136,146,0,3188
2026-09-05T09:34:00+00:00,495,144,150,2,3168
2026-09-05T09:35:00+00:00,535,142,143,2,3225
2026-09-05T09:36:00+00:00,522,158,145,0,3215
2026-09-05T09:37:00+00:00,529,171,199,0,3200
2026-09-05T09:38:00+00:00,499,126,103,6,3196
2026-09-05T09:39:00+00:00,536,139,154,12,3240
2026-09-05T09:40:00+00:00,497,131,146,0,3203
2026-09-05T09:41:00+00:00,497,146,151,1,3183
2026-09-05T09:42:00+00:00,540,139,117,1,3244
2026-09-05T09:43:00+00:00,496,136,142,8,3215
2026-09-05T09:44:00+00:00,499,140,127,1,3202
2026-09-05T09:45:00+00:00,529,154,156,0,3219
2026-09-05T09:46:00+00:00,535,157,150,0,3182
2026-09-05T09:47:00+00:00,498,115,124,0,3230
2026-09-05T09:48:00+00:00,527,161,171,0,3193
2026-09-05T09:49:00+00:00,527,124,115,0,3214
2026-09-05T09:50:00+00:00,535,148,153,0,3191
2026-09-05T09:51:00+00:00,496,162,160,1,3235
2026-09-05T09:52:00+00:00,543,134,155,0,3192
2026-09-05T09:53:00+00:00,529,173,176,2,3201
2026-09-05T09:54:00+00:00,533,155,134,0,3157
2026-09-05T09:55:00+00:00,497,146,142,0,3190
2026-09-05T09:56:00+00:00,498,143,135,0,3191
2026-09-05T09:57:00+00:00,540,132,124,0,3206
2026-09-05T09:58:00+00:00,497,140,137,8,3215
2026-09-05T09:59:00+00:00,495,118,127,1,3225
2026-09-05T10:00:00+00:00,494,162,154,0,3227
2026-09-05T10:01:00+00:00,549,150,164,11,3176
2026-09-05T10:02:00+00:00,498,131,121,1,3215
2026-09-05T10:03:00+00:00,496,135,113,0,3195
2026-09-05T10:04:00+00:00,536,161,156,0,3221
2026-09-05T10:05:00+00:00,538,149,138,2,3232
2026-09-05T10:06:00+00:00,498,142,146,1,3223
2026-09-05T10:07:00+00:00,537,129,108,0,3184
2026-09-05T10:08:00+00:00,497,155,147,0,3251
2026-09-05T10:09:00+00:00,498,167,179,0,3202
2026-09-05T10:10:00+00:00,498,119,149,2,3263
2026-09-05T10:11:00+00:00,499,134,131,0,3199
2026-09-05T10:12:00+00:00,527,148,132,0,3220
2026-09-05T10:13:00+00:00,536,135,127,0,3210
2026-09-05T10:14:00+00:00,497,135,147,0,3224
2026-09-05T10:15:00+00:00,497,130,171,8,3153
2026-09-05T10:16:00+00:00,533,161,166,1,3219
2026-09-05T10:17:00+00:00,545,144,144,0,3238
2026-09-05T10:18:00+00:00,501,137,123,0,3190
2026-09-05T10:19:00+00:00,496,131,133,7,3243
2026-09-05T10:20:00+00:00,497,119,125,2,3186
2026-09-05T10:21:00+00:00,497,134,137,9,3197
2026-09-05T10:22:00+00:00,548,134,152,11,3212
2026-09-05T10:23:00+00:00,555,173,186,0,3202
2026-09-05T10:24:00+00:00,534,161,152,11,3190
2026-09-05T10:25:00+00:00,498,148,144,0,3223
2026-09-05T10:26:00+00:00,497,137,133,3,3166
2026-09-05T10:27:00+00:00,500,148,164,2,3205
2026-09-05T10:28:00+00:00,543,151,146,0,3195
2026-09-05T10:29:00+00:00,562,151,152,2,3206
2026-09-05T10:30:00+00:00,499,139,131,0,3225
2026-09-05T10:31:00+00:00,548,112,129,1,3190
2026-09-05T10:32:00+00:00,496,125,117,7,3227
2026-09-05T10:33:00+00:00,498,159,157,1,3189
2026-09-05T10:34:00+00:00,559,128,149,0,3153
2026-09-05T10:35:00+00:00,498,146,142,2,3208
2026-09-05T10:36:00+00:00,551,148,132,2,3232
2026-09-05T10:37:00+00:00,495,124,117,0,3169
2026-09-05T10:38:00+00:00,496,146,122,0,3180
2026-09-05T10:39:00+00:00,562,152,166,0,3186
2026-09-05T10:40:00+00:00,496,139,134,8,3175
2026-09-05T10:41:00+00:00,497,139,147,1,3189
2026-09-05T10:42:00+00:00,501,141,136,1,3197
2026-09-05T10:43:00+00:00,545,121,135,6,3195
2026-09-05T10:44:00+00:00,497,156,150,0,3221
2026-09-05T10:45:00+00:00,499,168,161,0,3222
2026-09-05T10:46:00+00:00,496,134,143,1,3149
2026-09-05T10:47:00+00:00,496,149,155,0,3223
2026-09-05T10:48:00+00:00,555,148,141,17,3186
2026-09-05T10:49:00+00:00,496,156,141,1,3161
2026-09-05T10:50:00+00:00,567,131,128,0,3181
2026-09-05T10:51:00+00:00,572,126,135,2,3211
2026-09-05T10:52:00+00:00,562,176,161,2,3237
2026-09-05T10:53:00+00:00,560,133,161,2,3228
2026-09-05T10:54:00+00:00,495,140,149,0,3240
2026-09-05T10:55:00+00:00,499,130,139,0,3248
2026-09-05T10:56:00+00:00,499,136,121,1,3203
2026-09-05T10:57:00+00:00,552,139,138,2,3223
2026-09-05T10:58:00+00:00,567,123,138,2,3168
2026-09-05T10:59:00+00:00,495,144,154,3,3133
2026-09-05T11:00:00+00:00,499,136,138,0,3187
2026-09-05T11:01:00+00:00,566,120,117,0,3179
2026-09-05T11:02:00+00:00,498,145,132,10,3199
2026-09-05T11:03:00+00:00,548,154,153,1,3138
2026-09-05T11:04:00+00:00,501,137,149,2,3135
2026-09-05T11:05:00+00:00,495,143,138,0,3200
2026-09-05T11:06:00+00:00,579,154,162,0,3194
2026-09-05T11:07:00+00:00,497,117,122,0,3190
2026-09-05T11:08:00+00:00,552,177,180,2,3199
2026-09-05T11:09:00+00:00,544,153,133,0,3211
2026-09-05T11:10:00+00:00,547,126,128,0,3189
2026-09-05T11:11:00+00:00,496,137,156,11,3191
2026-09-05T11:12:00+00:00,499,118,145,0,3122
2026-09-05T11:13:00+00:00,499,150,144,0,3128
2026-09-05T11:14:00+00:00,498,130,129,0,3209
2026-09-05T11:15:00+00:00,496,137,169,0,3169
2026-09-05T11:16:00+00:00,499,140,134,0,3160
2026-09-05T11:17:00+00:00,554,142,154,0,3182
2026-09-05T11:18:00+00:00,496,155,154,1,3204
2026-09-05T11:19:00+00:00,576,154,155,2,3147
2026-09-05T11:20:00+00:00,590,133,124,6,3193
2026-09-05T11:21:00+00:00,563,155,160,9,3152
2026-09-05T11:22:00+00:00,495,134,149,11,3211
2026-09-05T11:23:00+00:00,496,122,125,0,3164
2026-09-05T11:24:00+00:00,497,112,139,0,3126
2026-09-05T11:25:00+00:00,577,158,171,0,3227
2026-09-05T11:26:00+00:00,495,118,123,2,3181
2026-09-05T11:27:00+00:00,568,140,131,1,3177
2026-09-05T11:28:00+00:00,572,126,129,4,3206
2026-09-05T11:29:00+00:00,581,169,148,2,3095
2026-09-05T11:30:00+00:00,578,147,147,2,3097
2026-09-05T11:31:00+00:00,584,152,150,0,3172
2026-09-05T11:32:00+00:00,499,181,185,0,3150
2026-09-05T11:33:00+00:00,576,130,131,0,3144
2026-09-05T11:34:00+00:00,496,109,128,0,3150
2026-09-05T11:35:00+00:00,556,150,146,2,3143
2026-09-05T11:36:00+00:00,584,128,131,1,3106
2026-09-05T11:37:00+00:00,498,147,146,2,3136
2026-09-05T11:38:00+00:00,566,113,119,2,3157
2026-09-05T11:39:00+00:00,498,132,144,0,3136
2026-09-05T11:40:00+00:00,588,167,167,8,3139
2026-09-05T11:41:00+00:00,495,119,122,5,3144
2026-09-05T11:42:00+00:00,559,153,176,5,3161
2026-09-05T11:43:00+00:00,497,113,110,2,3104
2026-09-05T11:44:00+00:00,499,146,164,0,3175
2026-09-05T11:45:00+00:00,565,141,146,1,3104
2026-09-05T11:46:00+00:00,596,132,137,0,3165
2026-09-05T11:47:00+00:00,590,141,138,8,3113
2026-09-05T11:48:00+00:00,500,147,145,1,3106
2026-09-05T11:49:00+00:00,497,160,136,1,3147
2026-09-05T11:50:00+00:00,577,133,143,2,3122
2026-09-05T11:51:00+00:00,569,142,134,0,3120
2026-09-05T11:52:00+00:00,561,130,166,2,3084
2026-09-05T11:53:00+00:00,496,126,124,2,3130
2026-09-05T11:54:00+00:00,575,133,146,0,3193
2026-09-05T11:55:00+00:00,574,163,153,4,3090
2026-09-05T11:56:00+00:00,568,153,155,2,3104
2026-09-05T11:57:00+00:00,498,142,151,0,3077
2026-09-05T11:58:00+00:00,495,138,149,1,3048
2026-09-05T11:59:00+00:00,497,132,143,0,3075
2026-09-05T12:00:00+00:00,498,137,143,0,3137
2026-09-05T12:01:00+00:00,498,128,130,0,3127
2026-09-05T12:02:00+00:00,494,129,117,4,3140
2026-09-05T12:03:00+00:00,495,141,146,16,3121
2026-09-05T12:04:00+00:00,605,119,121,0,3126
2026-09-05T12:05:00+00:00,565,127,138,1,3143
2026-09-05T12:06:00+00:00,584,157,153,0,3150
2026-09-05T12:07:00+00:00,498,141,138,0,3123
2026-09-05T12:08:00+00:00,568,129,133,0,3025
2026-09-05T12:09:00+00:00,500,137,126,2,3128
2026-09-05T12:10:00+00:00,571,126,127,1,3117
2026-09-05T12:11:00+00:00,600,143,150,6,3170
2026-09-05T12:12:00+00:00,497,149,159,2,3126
2026-09-05T12:13:00+00:00,499,169,164,2,3098
2026-09-05T12:14:00+00:00,496,136,148,17,3115
2026-09-05T12:15:00+00:00,600,124,131,5,3057
2026-09-05T12:16:00+00:00,499,146,142,0,3042
2026-09-05T12:17:00+00:00,500,164,158,0,3104
2026-09-05T12:18:00+00:00,605,130,147,12,3120
2026-09-05T12:19:00+00:00,498,151,160,0,3038
2026-09-05T12:20:00+00:00,563,138,153,1,3118
2026-09-05T12:21:00+00:00,610,127,148,0,3124
2026-09-05T12:22:00+00:00,499,146,141,0,3137
2026-09-05T12:23:00+00:00,499,140,152,2,3117
2026-09-05T12:24:00+00:00,496,148,162,2,3110
2026-09-05T12:25:00+00:00,592,137,157,1,3081
2026-09-05T12:26:00+00:00,498,130,146,0,3112
2026-09-05T12:27:00+00:00,610,131,146,0,3124
2026-09-05T12:28:00+00:00,499,152,134,0,3102
2026-09-05T12:29:00+00:00,602,139,147,2,3087
2026-09-05T12:30:00+00:00,615,151,161,2,3095
2026-09-05T12:31:00+00:00,563,141,148,0,3069
2026-09-05T12:32:00+00:00,585,142,136,7,3115
2026-09-05T12:33:00+00:00,498,146,150,0,3082
2026-09-05T12:34:00+00:00,500,137,131,0,3085
2026-09-05T12:35:00+00:00,580,147,150,8,3085
2026-09-05T12:36:00+00:00,613,127,135,8,3098
2026-09-05T12:37:00+00:00,499,122,115,9,3054
2026-09-05T12:38:00+00:00,497,146,137,0,3040
2026-09-05T12:39:00+00:00,500,157,165,0,3109
2026-09-05T12:40:00+00:00,586,129,138,1,3099
2026-09-05T12:41:00+00:00,498,160,161,1,3119
2026-09-05T12:42:00+00:00,607,145,147,0,3095
2026-09-05T12:43:00+00:00,498,123,143,0,3107
2026-09-05T12:44:00+00:00,609,175,147,0,3079
2026-09-05T12:45:00+00:00,615,141,138,0,3128
2026-09-05T12:46:00+00:00,501,133,141,1,3110
2026-09-05T12:47:00+00:00,563,142,132,14,3106
2026-09-05T12:48:00+00:00,498,124,104,0,3053
2026-09-05T12:49:00+00:00,497,114,104,1,3105
2026-09-05T12:50:00+00:00,498,141,160,7,3140
2026-09-05T12:51:00+00:00,587,139,154,2,3084
2026-09-05T12:52:00+00:00,573,155,162,1,3092
2026-09-05T12:53:00+00:00,615,178,164,0,3101
2026-09-05T12:54:00+00:00,496,133,116,0,3074
2026-09-05T12:55:00+00:00,605,156,170,1,3074
2026-09-05T12:56:00+00:00,499,100,109,2,3027
2026-09-05T12:57:00+00:00,495,134,132,0,3082
2026-09-05T12:58:00+00:00,566,130,132,8,3046
