created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,temperature,humidity
2026-09-04T21:44:00+00:00,16.36,18.37,3283.79,0.0,19.63,33.98,65.22
2026-09-04T21:45:00+00:00,15.88,19.96,2784.41,0.0,19.63,33.42,64.34
2026-09-04T21:46:00+00:00,13.56,13.04,3153.77,0.13,19.63,33.14,64.28
2026-09-04T21:47:00+00:00,12.66,11.36,2918.12,0.0,20.22,33.6,62.24
2026-09-04T21:48:00+00:00,14.18,14.27,3416.69,0.0,19.63,33.98,62.83
2026-09-04T21:49:00+00:00,17.5,16.89,3127.32,0.0,20.7,34.81,58.46
2026-09-04T21:50:00+00:00,15.84,17.72,3102.4,0.0,20.1,32.0,65.92
2026-09-04T21:51:00+00:00,16.8,21.32,3105.92,0.0,21.03,34.13,61.46
2026-09-04T21:52:00+00:00,14.16,19.15,3080.41,0.0,19.63,33.68,64.76
2026-09-04T21:53:00+00:00,12.56,11.87,3119.8,0.21,19.63,34.0,64.47
2026-09-04T21:54:00+00:00,12.16,14.1,3039.66,0.6,19.63,33.35,64.88
2026-09-04T21:55:00+00:00,18.56,21.8,3062.96,0.0,20.21,33.46,70.88
2026-09-04T21:56:00+00:00,16.13,21.98,2783.25,0.09,19.63,33.12,65.48
2026-09-04T21:57:00+00:00,14.06,14.72,3017.86,0.0,19.63,33.2,62.54
2026-09-04T21:58:00+00:00,15.81,20.77,2944.06,1.16,19.63,34.67,64.01
2026-09-04T21:59:00+00:00,22.23,28.06,3125.23,0.0,19.63,32.0,71.64
2026-09-04T22:00:00+00:00,14.27,16.79,2801.31,0.0,19.63,33.44,66.96
2026-09-04T22:01:00+00:00,15.9,20.55,3024.26,0.0,20.24,32.5,60.73
2026-09-04T22:02:00+00:00,16.9,16.55,2990.27,0.0,20.17,34.14,63.71
2026-09-04T22:03:00+00:00,10.81,9.23,2784.22,0.0,19.66,33.59,65.43
2026-09-04T22:04:00+00:00,18.36,20.17,3020.55,0.0,19.63,31.82,72.27
2026-09-04T22:05:00+00:00,14.49,20.04,3011.61,0.0,19.75,33.78,64.15
2026-09-04T22:06:00+00:00,15.66,21.25,3045.9,1.0,19.63,34.18,64.8
2026-09-04T22:07:00+00:00,16.72,23.12,3185.08,0.0,20.19,33.87,62.93
2026-09-04T22:08:00+00:00,10.27,15.42,3074.8,0.0,21.01,31.35,74.09
2026-09-04T22:09:00+00:00,14.51,18.62,3058.42,0.62,19.63,33.31,64.73
2026-09-04T22:10:00+00:00,13.96,17.34,3021.25,0.0,20.98,32.8,66.33
2026-09-04T22:11:00+00:00,16.81,21.57,3141.62,0.0,20.06,32.32,65.15
2026-09-04T22:12:00+00:00,16.07,17.55,3003.58,0.0,20.52,32.06,70.51
2026-09-04T22:13:00+00:00,15.22,13.0,3126.0,0.0,19.63,33.9,69.61
2026-09-04T22:14:00+00:00,17.56,21.26,3078.02,0.0,19.63,32.46,74.01
2026-09-04T22:15:00+00:00,16.15,18.14,3083.68,0.0,20.36,33.93,68.98
2026-09-04T22:16:00+00:00,14.38,18.8,3076.94,0.0,19.78,34.93,57.46
2026-09-04T22:17:00+00:00,16.23,22.25,3036.95,0.11,19.63,33.69,62.43
2026-09-04T22:18:00+00:00,12.7,18.48,2805.9,0.0,20.39,34.49,62.03
2026-09-04T22:19:00+00:00,14.61,14.3,2853.96,0.0,20.61,34.3,63.52
2026-09-04T22:20:00+00:00,21.05,21.95,2990.68,0.4,19.63,33.35,66.27
2026-09-04T22:21:00+00:00,19.99,19.78,2802.69,0.0,20.11,31.84,67.35
2026-09-04T22:22:00+00:00,17.06,16.82,3079.93,0.0,19.63,32.58,69.76
2026-09-04T22:23:00+00:00,17.69,18.24,2959.12,0.0,20.33,33.04,67.6
2026-09-04T22:24:00+00:00,15.86,24.73,2985.6,0.0,19.63,33.18,69.8
2026-09-04T22:25:00+00:00,13.99,14.86,2966.53,0.0,19.63,32.7,70.79
2026-09-04T22:26:00+00:00,16.67,22.0,2728.99,0.0,19.79,32.85,70.23
2026-09-04T22:27:00+00:00,11.7,10.71,3046.56,0.15,20.72,32.33,66.93
2026-09-04T22:28:00+00:00,19.55,25.78,2846.25,0.0,20.14,33.78,62.05
2026-09-04T22:29:00+00:00,20.69,24.6,2821.69,0.88,20.36,32.09,67.17
2026-09-04T22:30:00+00:00,17.17,20.99,3024.59,0.0,19.63,33.23,64.18
2026-09-04T22:31:00+00:00,13.06,13.8,2808.03,0.23,19.63,32.82,68.73
2026-09-04T22:32:00+00:00,11.16,18.9,2906.81,1.23,20.1,34.12,68.22
2026-09-04T22:33:00+00:00,12.74,11.4,2785.67,0.0,19.63,33.14,67.16
2026-09-04T22:34:00+00:00,17.1,22.23,2883.11,0.86,19.63,34.6,61.15
2026-09-04T22:35:00+00:00,20.91,26.6,2949.54,0.5,19.63,31.89,75.08
2026-09-04T22:36:00+00:00,11.57,8.49,2900.87,1.9,20.06,32.91,71.12
2026-09-04T22:37:00+00:00,10.91,9.34,2853.79,0.0,19.68,32.59,67.9
2026-09-04T22:38:00+00:00,14.61,15.05,3044.3,0.0,19.63,33.52,67.05
2026-09-04T22:39:00+00:00,18.47,21.55,2886.8,0.0,19.63,33.4,66.44
2026-09-04T22:40:00+00:00,15.75,15.51,3187.7,0.0,19.63,32.71,61.11
2026-09-04T22:41:00+00:00,17.82,23.39,3078.16,0.0,19.85,32.7,60.74
2026-09-04T22:42:00+00:00,17.7,26.14,3056.01,1.02,20.91,35.44,54.05
2026-09-04T22:43:00+00:00,15.09,16.19,3031.72,0.0,19.63,32.99,64.16
2026-09-04T22:44:00+00:00,14.51,18.68,3049.54,0.0,20.28,33.7,65.56
2026-09-04T22:45:00+00:00,17.96,22.59,2899.04,0.0,19.63,31.45,69.16
2026-09-04T22:46:00+00:00,15.68,19.43,2741.76,0.0,19.63,33.17,66.99
2026-09-04T22:47:00+00:00,10.19,11.04,2899.46,0.0,20.68,32.26,78.2
2026-09-04T22:48:00+00:00,18.62,21.41,2787.05,0.0,19.63,32.7,70.06
2026-09-04T22:49:00+00:00,17.02,16.54,2738.96,0.0,19.63,32.83,66.62
2026-09-04T22:50:00+00:00,12.85,18.39,3156.88,0.0,19.63,34.56,63.74
2026-09-04T22:51:00+00:00,12.66,10.8,2783.13,0.19,19.63,32.79,69.43
2026-09-04T22:52:00+00:00,21.94,24.16,2692.82,0.13,19.77,32.19,64.9
2026-09-04T22:53:00+00:00,14.55,13.5,3048.36,0.94,19.63,33.22,63.54
2026-09-04T22:54:00+00:00,13.55,19.7,2830.64,0.0,19.63,33.17,65.08
2026-09-04T22:55:00+00:00,16.49,18.52,2650.68,0.1,19.63,32.73,58.98
2026-09-04T22:56:00+00:00,15.67,18.5,2899.95,0.0,20.32,31.61,69.68
2026-09-04T22:57:00+00:00,17.95,20.84,2939.05,0.0,20.3,33.47,67.29
2026-09-04T22:58:00+00:00,15.66,15.78,2937.1,1.36,20.0,31.42,73.37
2026-09-04T22:59:00+00:00,12.22,11.49,3042.56,0.0,19.63,31.89,72.43
2026-09-04T23:00:00+00:00,17.97,17.29,2702.7,0.0,19.68,32.97,65.69
2026-09-04T23:01:00+00:00,14.8,18.83,3021.49,0.0,19.74,32.07,72.12
2026-09-04T23:02:00+00:00,8.68,13.9,2649.34,0.0,19.63,33.14,65.67
2026-09-04T23:03:00+00:00,12.72,11.9,2963.54,0.0,20.06,34.3,62.29
2026-09-04T23:04:00+00:00,12.76,10.84,2788.84,0.0,19.63,33.91,63.2
2026-09-04T23:05:00+00:00,18.64,22.81,2902.32,0.0,19.63,32.47,71.24
2026-09-04T23:06:00+00:00,16.23,19.77,3054.65,0.0,20.66,31.9,72.16
2026-09-04T23:07:00+00:00,15.96,20.77,2896.53,0.27,20.33,32.5,62.34
2026-09-04T23:08:00+00:00,15.75,14.34,2882.35,0.0,19.99,32.0,67.27
2026-09-04T23:09:00+00:00,14.65,21.7,2708.89,0.0,19.63,33.06,62.48
2026-09-04T23:10:00+00:00,9.41,12.54,2972.87,0.45,19.63,32.01,68.62
2026-09-04T23:11:00+00:00,12.4,16.76,2855.7,0.0,20.23,33.38,65.62
2026-09-04T23:12:00+00:00,14.73,17.12,2663.54,0.98,19.63,33.31,61.15
2026-09-04T23:13:00+00:00,19.85,21.39,2993.99,0.46,19.63,32.63,67.35
2026-09-04T23:14:00+00:00,14.98,14.46,2490.41,0.58,20.19,33.35,65.21
2026-09-04T23:15:00+00:00,14.33,15.37,3015.4,0.0,19.63,33.38,63.49
2026-09-04T23:16:00+00:00,15.93,17.7,2956.85,0.0,19.63,31.7,69.68
2026-09-04T23:17:00+00:00,13.58,12.24,2714.88,0.24,19.95,34.08,65.07
2026-09-04T23:18:00+00:00,14.74,15.57,2646.42,0.0,20.3,31.78,67.02
2026-09-04T23:19:00+00:00,18.13,18.54,3030.99,0.0,20.16,33.39,70.28
2026-09-04T23:20:00+00:00,16.92,15.83,2914.09,0.0,19.86,32.98,64.87
2026-09-04T23:21:00+00:00,14.27,18.28,2773.35,0.0,20.54,33.99,61.22
2026-09-04T23:22:00+00:00,15.32,22.28,2966.82,0.0,20.23,31.71,68.68
2026-09-04T23:23:00+00:00,18.43,20.79,2634.47,0.0,19.63,33.69,65.85
2026-09-04T23:24:00+00:00,17.78,21.84,2872.36,0.01,19.63,32.65,70.81
2026-09-04T23:25:00+00:00,16.95,18.19,2811.07,0.0,19.63,32.48,61.97
2026-09-04T23:26:00+00:00,16.02,21.59,2744.73,0.04,19.63,35.06,56.82
2026-09-04T23:27:00+00:00,16.76,14.13,2665.14,0.0,20.5,32.49,63.31
2026-09-04T23:28:00+00:00,18.03,16.6,2920.53,0.0,19.63,32.75,67.6
2026-09-04T23:29:00+00:00,14.51,16.04,2618.67,0.0,20.3,31.23,65.59
2026-09-04T23:30:00+00:00,15.37,13.07,2820.6,0.0,21.04,32.64,64.37
2026-09-04T23:31:00+00:00,13.95,12.29,2740.28,0.0,20.32,33.72,61.5
2026-09-04T23:32:00+00:00,14.33,18.12,2738.01,0.0,20.16,32.74,68.52
2026-09-04T23:33:00+00:00,15.73,24.6,2683.53,0.0,19.63,31.65,74.4
2026-09-04T23:34:00+00:00,17.75,18.5,2873.46,0.0,19.63,33.43,63.74
2026-09-04T23:35:00+00:00,13.55,14.0,2864.89,0.0,21.1,33.25,63.94
2026-09-04T23:36:00+00:00,15.29,15.12,2860.97,0.0,20.79,33.14,67.78
2026-09-04T23:37:00+00:00,13.56,13.2,2861.42,0.0,19.63,31.63,71.58
2026-09-04T23:38:00+00:00,16.71,19.38,2814.88,0.71,20.96,32.57,71.16
2026-09-04T23:39:00+00:00,14.25,15.87,2919.46,0.0,19.66,31.5,68.65
2026-09-04T23:40:00+00:00,14.47,19.87,2681.51,0.19,20.62,32.51,69.28
2026-09-04T23:41:00+00:00,16.62,15.99,2989.23,0.27,20.29,33.91,65.76
2026-09-04T23:42:00+00:00,14.04,16.12,2751.67,0.0,19.63,34.06,61.56
2026-09-04T23:43:00+00:00,16.43,16.0,2821.06,0.0,20.49,31.15,73.88
2026-09-04T23:44:00+00:00,10.12,14.35,2728.12,0.0,19.84,32.87,59.72
2026-09-04T23:45:00+00:00,15.44,19.27,2802.64,0.0,19.63,32.88,63.45
2026-09-04T23:46:00+00:00,14.08,12.27,2561.38,0.0,19.63,34.14,70.07
2026-09-04T23:47:00+00:00,18.41,23.87,2711.29,0.0,20.77,32.32,67.54
2026-09-04T23:48:00+00:00,14.05,12.37,2464.42,0.0,19.63,33.15,72.45
2026-09-04T23:49:00+00:00,16.33,15.62,2719.91,0.0,20.95,33.73,68.31
2026-09-04T23:50:00+00:00,20.41,24.32,2513.15,0.0,19.63,31.95,71.39
2026-09-04T23:51:00+00:00,10.61,19.81,2897.75,0.58,20.28,33.46,67.69
2026-09-04T23:52:00+00:00,9.92,9.36,2959.6,0.55,19.81,32.93,65.02
2026-09-04T23:53:00+00:00,11.13,10.38,2681.52,0.0,19.63,32.43,68.52
2026-09-04T23:54:00+00:00,16.89,21.05,2957.62,0.0,19.76,32.94,67.15
2026-09-04T23:55:00+00:00,14.8,16.43,2650.71,0.0,20.96,31.8,73.34
2026-09-04T23:56:00+00:00,9.56,13.22,2723.52,0.0,19.63,32.63,66.71
2026-09-04T23:57:00+00:00,18.03,20.12,2687.65,0.71,19.63,34.23,61.79
2026-09-04T23:58:00+00:00,15.89,19.85,2503.38,0.71,20.46,32.86,61.01
2026-09-04T23:59:00+00:00,14.22,17.67,2743.3,0.09,19.73,31.96,71.78
2026-09-05T00:00:00+00:00,16.45,15.69,2776.53,0.0,20.56,32.47,69.98
2026-09-05T00:01:00+00:00,11.97,13.38,2466.07,0.0,19.63,31.9,70.49
2026-09-05T00:02:00+00:00,19.37,18.24,2510.92,0.0,19.92,32.15,68.26
2026-09-05T00:03:00+00:00,14.75,17.13,2588.61,0.0,19.63,33.08,66.98
2026-09-05T00:04:00+00:00,20.02,18.89,2617.58,0.0,20.66,33.12,60.5
2026-09-05T00:05:00+00:00,16.8,22.32,2892.42,0.0,19.63,30.96,72.18
2026-09-05T00:06:00+00:00,8.0,7.53,2867.31,0.0,20.52,33.24,67.15
2026-09-05T00:07:00+00:00,18.95,18.07,2520.04,0.2,21.02,33.9,64.35
2026-09-05T00:08:00+00:00,17.14,18.16,2690.05,0.0,20.19,31.93,69.51
2026-09-05T00:09:00+00:00,11.14,11.85,2831.77,0.2,20.37,33.75,66.29
2026-09-05T00:10:00+00:00,8.0,12.48,2624.79,0.0,21.05,31.57,68.44
2026-09-05T00:11:00+00:00,17.83,17.52,2818.88,0.0,19.85,33.59,67.39
2026-09-05T00:12:00+00:00,13.23,14.88,2632.05,0.0,19.63,32.16,64.31
2026-09-05T00:13:00+00:00,9.21,7.51,2564.89,0.0,21.06,34.12,64.01
2026-09-05T00:14:00+00:00,21.8,25.73,2714.41,0.0,19.63,33.84,64.46
2026-09-05T00:15:00+00:00,11.89,11.98,2811.83,0.0,19.63,33.33,65.71
2026-09-05T00:16:00+00:00,19.85,25.0,2859.2,0.0,20.71,32.68,69.26
2026-09-05T00:17:00+00:00,15.74,18.88,2715.46,0.0,19.96,32.39,70.35
2026-09-05T00:18:00+00:00,19.98,22.22,2554.33,0.77,21.09,33.42,67.95
2026-09-05T00:19:00+00:00,15.47,16.61,2481.29,0.0,19.63,32.51,64.18
2026-09-05T00:20:00+00:00,23.35,22.35,2632.03,0.0,21.09,33.87,59.41
2026-09-05T00:21:00+00:00,21.62,23.08,2460.3,0.0,21.07,32.29,72.89
2026-09-05T00:22:00+00:00,14.87,15.89,2685.19,1.07,19.63,31.62,73.2
2026-09-05T00:23:00+00:00,12.02,12.35,2729.05,0.0,19.9,31.98,69.62
2026-09-05T00:24:00+00:00,24.28,24.54,2719.7,0.0,19.98,34.66,56.93
2026-09-05T00:25:00+00:00,8.0,9.37,2567.09,0.0,20.21,32.79,68.24
2026-09-05T00:26:00+00:00,8.0,14.4,2704.43,0.55,19.63,31.65,66.72
2026-09-05T00:27:00+00:00,19.52,26.11,2650.22,0.77,19.63,33.32,73.8
2026-09-05T00:28:00+00:00,15.95,15.74,2627.73,0.0,19.63,33.65,60.98
2026-09-05T00:29:00+00:00,17.66,20.13,2854.61,1.28,19.63,33.04,67.53
2026-09-05T00:30:00+00:00,15.63,18.99,2485.52,0.0,19.63,33.02,65.72
2026-09-05T00:31:00+00:00,15.57,14.93,2281.52,0.0,19.63,32.75,68.77
2026-09-05T00:32:00+00:00,17.98,20.35,2704.68,0.46,19.63,31.53,71.2
2026-09-05T00:33:00+00:00,10.63,10.46,2324.44,0.0,20.39,31.96,68.24
2026-09-05T00:34:00+00:00,13.59,14.31,2956.06,0.0,20.76,32.95,65.1
2026-09-05T00:35:00+00:00,16.83,17.17,2878.69,0.66,19.63,33.51,60.91
2026-09-05T00:36:00+00:00,8.0,7.5,2685.58,0.0,20.18,31.26,68.63
2026-09-05T00:37:00+00:00,16.58,21.66,2523.54,0.0,20.2,31.85,65.82
2026-09-05T00:38:00+00:00,11.3,16.15,2550.36,0.46,20.92,32.65,64.49
2026-09-05T00:39:00+00:00,13.45,15.65,2621.89,0.0,19.63,32.32,67.32
2026-09-05T00:40:00+00:00,22.05,22.97,2562.85,0.0,20.08,31.66,68.49
2026-09-05T00:41:00+00:00,15.82,17.88,2679.7,0.0,20.47,33.97,62.53
2026-09-05T00:42:00+00:00,22.95,22.1,2612.19,0.0,19.63,33.09,58.7
2026-09-05T00:43:00+00:00,13.52,14.7,2658.53,0.87,19.79,32.89,65.39
2026-09-05T00:44:00+00:00,10.83,14.27,2777.56,0.0,19.63,31.74,68.5
2026-09-05T00:45:00+00:00,18.26,21.51,2988.87,0.0,19.63,31.28,72.83
2026-09-05T00:46:00+00:00,8.0,8.14,2760.58,0.6,19.63,34.13,63.4
2026-09-05T00:47:00+00:00,20.51,17.31,2461.18,0.0,20.46,33.68,61.41
2026-09-05T00:48:00+00:00,11.15,14.87,2475.73,0.0,20.73,33.46,64.65
2026-09-05T00:49:00+00:00,8.0,7.5,2771.95,0.0,20.16,34.02,60.02
2026-09-05T00:50:00+00:00,23.48,27.36,2678.68,0.0,20.09,31.73,66.01
2026-09-05T00:51:00+00:00,10.86,11.85,2910.46,0.0,20.91,34.25,67.6
2026-09-05T00:52:00+00:00,9.29,10.16,2592.85,0.0,20.58,32.45,67.55
2026-09-05T00:53:00+00:00,14.57,15.01,2531.09,0.0,19.73,32.56,66.88
2026-09-05T00:54:00+00:00,14.42,19.09,2707.58,0.0,19.63,32.62,66.12
2026-09-05T00:55:00+00:00,8.8,7.8,2811.17,0.24,20.48,31.89,70.81
2026-09-05T00:56:00+00:00,9.87,17.97,2849.53,0.0,19.77,33.33,64.29
2026-09-05T00:57:00+00:00,17.78,20.91,2850.37,0.0,19.63,31.6,73.8
2026-09-05T00:58:00+00:00,8.0,7.5,2572.9,0.0,19.79,30.86,68.3
2026-09-05T00:59:00+00:00,15.57,17.06,2665.13,0.0,20.22,32.22,71.15
2026-09-05T01:00:00+00:00,22.13,30.35,2491.87,0.0,20.94,32.97,67.55
2026-09-05T01:01:00+00:00,8.0,8.3,2561.58,0.0,19.63,32.73,70.88
2026-09-05T01:02:00+00:00,21.63,26.58,2658.21,0.12,20.36,33.08,65.1
2026-09-05T01:03:00+00:00,20.93,25.67,2857.5,0.0,19.92,34.33,63.12
2026-09-05T01:04:00+00:00,14.15,17.67,2597.12,0.0,19.63,31.12,72.11
2026-09-05T01:05:00+00:00,21.74,23.28,2855.48,0.0,20.15,31.08,73.96
2026-09-05T01:06:00+00:00,10.04,8.18,2511.11,0.0,19.8,34.24,60.75
2026-09-05T01:07:00+00:00,21.57,23.96,2420.16,0.0,19.63,31.44,67.67
2026-09-05T01:08:00+00:00,15.43,18.23,2626.74,0.69,20.58,33.8,63.42
2026-09-05T01:09:00+00:00,27.29,32.56,2834.84,0.0,19.63,33.63,65.06
2026-09-05T01:10:00+00:00,13.58,7.98,2786.87,0.0,19.63,33.72,64.67
2026-09-05T01:11:00+00:00,13.88,13.71,2575.43,0.0,19.9,31.8,72.25
2026-09-05T01:12:00+00:00,15.25,18.77,2511.59,0.0,20.33,32.8,68.21
2026-09-05T01:13:00+00:00,11.51,18.25,2348.25,0.4,20.01,33.36,70.16
2026-09-05T01:14:00+00:00,21.41,23.6,2604.07,0.0,20.38,32.95,69.58
2026-09-05T01:15:00+00:00,25.34,28.16,2554.23,0.0,19.63,31.89,68.77
2026-09-05T01:16:00+00:00,9.31,14.68,2728.71,0.0,20.66,34.39,63.42
2026-09-05T01:17:00+00:00,8.0,10.72,2505.76,0.87,19.63,34.02,61.79
2026-09-05T01:18:00+00:00,20.66,26.18,2593.08,0.0,19.63,33.64,63.83
2026-09-05T01:19:00+00:00,9.67,14.96,2590.08,0.25,21.06,32.0,71.59
2026-09-05T01:20:00+00:00,16.83,19.74,2673.79,0.0,19.63,32.14,69.94
2026-09-05T01:21:00+00:00,14.85,19.81,2902.98,0.0,20.16,32.53,69.23
2026-09-05T01:22:00+00:00,16.99,18.45,2853.86,0.2,21.05,32.28,67.32
2026-09-05T01:23:00+00:00,12.22,18.57,2575.47,0.0,19.63,31.87,67.61
2026-09-05T01:24:00+00:00,8.0,13.65,2445.28,0.39,19.63,34.83,60.61
2026-09-05T01:25:00+00:00,20.06,25.92,2688.99,0.37,19.63,32.21,66.87
2026-09-05T01:26:00+00:00,19.91,21.87,2854.29,0.0,19.63,32.51,68.93
2026-09-05T01:27:00+00:00,23.73,23.98,2531.73,0.49,19.63,32.21,68.73
2026-09-05T01:28:00+00:00,28.96,32.04,2811.27,0.0,20.41,33.26,60.81
2026-09-05T01:29:00+00:00,14.67,20.33,2719.3,1.09,19.63,33.38,61.49
2026-09-05T01:30:00+00:00,14.88,15.49,2487.28,0.85,19.92,32.83,65.92
2026-09-05T01:31:00+00:00,8.55,10.24,2566.52,0.0,20.75,33.81,57.84
2026-09-05T01:32:00+00:00,20.71,24.01,2649.19,0.0,21.03,32.01,62.11
2026-09-05T01:33:00+00:00,23.58,30.72,2751.31,0.0,20.09,34.26,61.41
2026-09-05T01:34:00+00:00,12.77,18.54,2592.56,0.0,19.63,33.52,64.35
2026-09-05T01:35:00+00:00,29.14,29.74,2581.27,0.0,20.32,31.36,70.85
2026-09-05T01:36:00+00:00,17.95,17.17,2945.47,0.28,19.77,33.47,60.67
2026-09-05T01:37:00+00:00,13.79,13.33,2776.59,1.28,19.63,32.86,64.23
2026-09-05T01:38:00+00:00,11.8,10.41,2673.26,0.0,19.63,32.7,62.21
2026-09-05T01:39:00+00:00,20.15,24.67,2792.4,0.0,19.63,31.93,71.83
2026-09-05T01:40:00+00:00,17.33,18.47,2443.23,0.0,20.41,33.76,62.51
2026-09-05T01:41:00+00:00,18.04,22.57,2834.24,0.0,20.89,33.56,60.11
2026-09-05T01:42:00+00:00,15.13,22.21,2619.92,0.0,20.45,32.04,68.91
2026-09-05T01:43:00+00:00,8.0,11.62,2757.44,0.0,19.63,35.09,61.9
2026-09-05T01:44:00+00:00,13.58,18.64,2398.82,0.96,19.89,33.23,66.88
2026-09-05T01:45:00+00:00,20.04,24.58,2664.42,1.26,20.93,32.89,65.78
2026-09-05T01:46:00+00:00,8.0,9.6,2460.0,0.76,19.63,33.37,68.96
2026-09-05T01:47:00+00:00,19.33,23.31,2393.66,0.47,20.0,32.27,69.21
2026-09-05T01:48:00+00:00,19.85,20.55,2570.24,0.0,20.81,32.87,60.17
2026-09-05T01:49:00+00:00,15.82,16.56,2703.64,0.0,20.49,33.02,63.67
2026-09-05T01:50:00+00:00,28.66,34.12,2699.7,0.0,20.99,32.18,68.74
2026-09-05T01:51:00+00:00,14.11,15.62,2587.56,0.0,20.62,31.67,70.5
2026-09-05T01:52:00+00:00,18.6,18.25,2808.04,0.0,19.86,34.54,65.59
2026-09-05T01:53:00+00:00,19.41,19.61,2420.09,0.03,20.05,32.06,69.76
2026-09-05T01:54:00+00:00,8.0,11.56,2361.31,0.0,20.99,33.05,71.02
2026-09-05T01:55:00+00:00,21.86,20.26,2598.56,0.0,19.63,32.73,64.51
2026-09-05T01:56:00+00:00,18.14,20.22,2554.36,0.62,19.63,31.14,69.17
2026-09-05T01:57:00+00:00,8.0,8.92,2758.34,0.0,19.63,31.78,71.26
2026-09-05T01:58:00+00:00,13.86,14.3,2574.67,0.0,20.07,34.5,64.24
2026-09-05T01:59:00+00:00,13.49,18.33,2566.66,0.0,19.9,32.77,66.64
2026-09-05T02:00:00+00:00,18.22,21.47,2633.54,0.0,19.71,33.91,65.29
2026-09-05T02:01:00+00:00,16.79,21.04,2741.28,1.06,19.63,32.17,69.93
2026-09-05T02:02:00+00:00,11.47,18.68,2669.75,0.62,21.01,31.53,70.79
2026-09-05T02:03:00+00:00,16.63,15.43,2538.58,0.0,20.32,33.52,56.63
2026-09-05T02:04:00+00:00,8.0,8.43,2591.62,1.07,21.07,33.2,66.13
2026-09-05T02:05:00+00:00,15.31,16.19,2780.88,0.07,20.45,32.14,72.71
2026-09-05T02:06:00+00:00,30.04,29.52,2507.09,0.0,20.33,33.18,61.28
2026-09-05T02:07:00+00:00,9.84,8.56,2497.14,0.37,20.24,32.63,64.74
2026-09-05T02:08:00+00:00,13.39,16.66,2713.12,0.0,19.84,32.85,66.71
2026-09-05T02:09:00+00:00,11.87,12.89,2624.53,0.0,19.63,32.59,70.29
2026-09-05T02:10:00+00:00,21.21,24.73,2730.57,0.0,20.07,32.36,64.95
2026-09-05T02:11:00+00:00,25.24,28.7,2532.13,0.0,20.43,34.17,58.58
2026-09-05T02:12:00+00:00,8.0,7.5,2744.51,0.0,20.48,34.08,59.22
2026-09-05T02:13:00+00:00,25.18,29.33,2697.1,0.0,19.63,31.95,69.54
2026-09-05T02:14:00+00:00,10.18,16.31,2647.64,0.28,20.64,34.27,58.2
2026-09-05T02:15:00+00:00,12.34,17.4,2642.44,0.43,19.65,32.14,69.1
2026-09-05T02:16:00+00:00,9.11,10.15,2530.08,0.0,19.63,31.88,67.46
2026-09-05T02:17:00+00:00,9.04,12.04,2705.26,0.0,19.63,34.07,65.31
2026-09-05T02:18:00+00:00,11.49,12.17,2230.5,0.0,19.89,31.7,74.39
2026-09-05T02:19:00+00:00,19.84,19.72,2862.07,0.12,20.28,31.63,67.14
2026-09-05T02:20:00+00:00,17.65,17.52,2329.01,0.6,21.0,32.82,67.88
2026-09-05T02:21:00+00:00,13.39,12.72,2728.16,0.0,19.63,33.04,66.07
2026-09-05T02:22:00+00:00,14.69,13.26,2648.48,0.0,20.78,34.12,61.3
2026-09-05T02:23:00+00:00,16.94,18.06,2471.0,0.0,20.84,33.68,68.31
2026-09-05T02:24:00+00:00,16.7,21.39,2813.88,0.0,19.63,35.86,62.38
2026-09-05T02:25:00+00:00,21.02,26.54,2836.6,0.0,19.63,32.49,65.41
2026-09-05T02:26:00+00:00,11.88,16.04,2503.58,0.0,19.91,33.99,68.79
2026-09-05T02:27:00+00:00,8.27,7.5,2468.87,0.0,19.63,32.69,67.42
2026-09-05T02:28:00+00:00,12.51,16.6,2745.61,0.0,20.23,32.18,64.77
2026-09-05T02:29:00+00:00,10.35,13.68,2690.42,0.47,19.63,33.28,63.24
2026-09-05T02:30:00+00:00,13.35,13.98,2539.12,0.0,19.63,33.57,66.17
2026-09-05T02:31:00+00:00,16.2,25.28,2711.16,0.0,19.63,32.76,64.15
2026-09-05T02:32:00+00:00,9.11,16.06,2794.04,0.0,19.63,34.26,68.23
2026-09-05T02:33:00+00:00,10.41,14.79,2723.89,0.0,19.63,34.69,66.73
2026-09-05T02:34:00+00:00,14.65,14.91,2781.38,0.0,19.84,33.92,64.97
2026-09-05T02:35:00+00:00,12.56,13.81,2641.07,0.0,20.58,33.37,68.98
2026-09-05T02:36:00+00:00,18.43,22.91,2721.52,0.0,21.09,33.07,66.89
2026-09-05T02:37:00+00:00,8.61,11.41,2661.28,0.67,19.63,32.41,69.44
2026-09-05T02:38:00+00:00,21.03,23.81,2694.2,0.26,19.63,32.84,68.33
2026-09-05T02:39:00+00:00,19.14,20.47,2635.44,0.0,19.63,32.38,69.2
2026-09-05T02:40:00+00:00,13.5,11.69,2453.76,0.0,20.39,32.11,68.83
2026-09-05T02:41:00+00:00,15.57,14.42,2735.1,0.0,20.18,31.21,70.89
2026-09-05T02:42:00+00:00,11.62,12.09,2722.23,0.0,19.63,33.34,67.22
2026-09-05T02:43:00+00:00,14.44,15.21,2549.64,0.0,19.63,33.33,63.99
2026-09-05T02:44:00+00:00,16.27,16.32,2511.69,0.0,20.66,34.21,64.58
2026-09-05T02:45:00+00:00,16.29,20.47,2902.44,0.0,19.89,33.1,65.74
2026-09-05T02:46:00+00:00,15.79,24.09,2723.76,0.0,20.58,32.82,64.26
