created_at,pm25_ugm3_24h,pm10_ugm3_24h,co_ugm3_24h,no2_ugm3_24h,o3_ugm3_24h,pm25_ispu,pm10_ispu,co_ispu,no2_ispu,o3_ispu,ispu_total,dominant_pollutant,ispu_category
2026-09-06 08:32:00+00:00,15.34557638888889,17.562673611111112,2955.5105486111106,0.14218055555555553,26.045729166666664,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 08:33:00+00:00,15.340875,17.55526388888889,2955.308659722222,0.14218055555555553,26.043145833333337,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:34:00+00:00,15.342125,17.55623611111111,2955.5195833333337,0.14218055555555553,26.042986111111112,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:35:00+00:00,15.342500000000001,17.558381944444445,2955.464083333333,0.14218055555555553,26.046354166666667,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:36:00+00:00,15.343437500000002,17.56067361111111,2955.355666666667,0.14172222222222222,26.04077777777778,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:37:00+00:00,15.34332638888889,17.565125000000002,2955.448027777778,0.14172222222222222,26.04083333333333,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:38:00+00:00,15.341652777777778,17.56179861111111,2955.268819444445,0.14172222222222222,26.046833333333336,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:39:00+00:00,15.343555555555556,17.563166666666667,2955.0786180555556,0.14172222222222222,26.047375000000002,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:40:00+00:00,15.342229166666668,17.565798611111113,2955.2378333333336,0.14196527777777776,26.046631944444446,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:41:00+00:00,15.343229166666667,17.571118055555555,2955.2484583333335,0.14196527777777776,26.046152777777777,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:42:00+00:00,15.346159722222223,17.575562499999997,2955.3831597222224,0.14196527777777776,26.042458333333332,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 08:43:00+00:00,15.343479166666667,17.57241666666667,2955.2108124999995,0.14196527777777776,26.04179166666667,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:44:00+00:00,15.345305555555553,17.577131944444446,2955.3431111111113,0.14205555555555555,26.043152777777777,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 08:45:00+00:00,15.351618055555555,17.5799375,2955.368145833333,0.14205555555555555,26.043437500000003,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 08:46:00+00:00,15.348340277777776,17.577659722222222,2955.4679097222224,0.14205555555555555,26.043569444444447,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 08:47:00+00:00,15.346354166666666,17.57501388888889,2955.319409722222,0.14229166666666668,26.043777777777777,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 08:48:00+00:00,15.343243055555556,17.578465277777777,2955.0986805555553,0.14229166666666668,26.04425,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:49:00+00:00,15.33834722222222,17.572944444444445,2955.1015069444443,0.14165277777777777,26.043437500000003,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:50:00+00:00,15.336583333333333,17.568430555555555,2955.2209583333333,0.14165277777777777,26.044083333333337,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:51:00+00:00,15.337124999999999,17.569069444444445,2955.2064305555555,0.14165277777777777,26.049027777777777,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:52:00+00:00,15.334166666666665,17.5695625,2955.3609513888887,0.14165277777777777,26.05396527777778,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:53:00+00:00,15.333152777777778,17.572729166666665,2955.122381944444,0.14165277777777777,26.05915972222222,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:54:00+00:00,15.334083333333334,17.574020833333332,2955.0318402777775,0.14165277777777777,26.067333333333334,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:55:00+00:00,15.334986111111112,17.579756944444444,2955.080979166667,0.14207638888888888,26.067305555555553,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:56:00+00:00,15.334993055555556,17.586180555555554,2954.9675347222224,0.1423333333333333,26.073006944444447,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:57:00+00:00,15.335986111111112,17.5896875,2954.8581041666666,0.1423333333333333,26.074138888888886,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:58:00+00:00,15.331354166666666,17.58465277777778,2954.846604166667,0.1423333333333333,26.07379861111111,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 08:59:00+00:00,15.328666666666665,17.581986111111114,2954.7937361111112,0.14151388888888888,26.080097222222225,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:00:00+00:00,15.331819444444447,17.587222222222223,2955.1099722222225,0.14151388888888888,26.07353472222222,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:01:00+00:00,15.329111111111112,17.587263888888888,2955.1170763888886,0.1418263888888889,26.080770833333336,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:02:00+00:00,15.331993055555555,17.59473611111111,2955.0991875,0.1418263888888889,26.081506944444445,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:03:00+00:00,15.32675,17.589006944444442,2954.668118055556,0.1418263888888889,26.0829375,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:04:00+00:00,15.325916666666666,17.58770833333333,2954.876909722222,0.14223611111111112,26.092145833333333,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:05:00+00:00,15.325284722222221,17.590041666666668,2955.2186180555555,0.14223611111111112,26.092201388888892,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:06:00+00:00,15.327006944444443,17.59073611111111,2955.4273611111107,0.14223611111111112,26.098861111111113,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:07:00+00:00,15.322659722222223,17.583937499999998,2955.4801458333327,0.14280555555555557,26.099131944444444,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:08:00+00:00,15.324722222222224,17.585423611111114,2955.627486111111,0.14280555555555557,26.09201388888889,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:09:00+00:00,15.324083333333334,17.588791666666665,2955.5079236111114,0.14340277777777777,26.1015625,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:10:00+00:00,15.3228125,17.589680555555557,2955.3177777777782,0.14291666666666666,26.11086111111111,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:11:00+00:00,15.322229166666666,17.591055555555556,2955.147138888889,0.14291666666666666,26.11503472222222,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:12:00+00:00,15.32292361111111,17.58895138888889,2955.131673611111,0.14238888888888887,26.107465277777777,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:13:00+00:00,15.32195138888889,17.58861111111111,2955.3539166666665,0.14238888888888887,26.099958333333333,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:14:00+00:00,15.320715277777776,17.588180555555557,2955.478229166667,0.14238888888888887,26.10027777777778,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:15:00+00:00,15.324631944444445,17.594749999999998,2955.583048611111,0.14238888888888887,26.102736111111113,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:16:00+00:00,15.325,17.59797916666667,2955.7134652777777,0.1420486111111111,26.103361111111113,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:17:00+00:00,15.327500000000002,17.599965277777777,2955.800791666667,0.1420486111111111,26.11340277777778,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:18:00+00:00,15.333263888888887,17.6061875,2955.5694166666667,0.1420486111111111,26.121645833333332,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:19:00+00:00,15.33492361111111,17.60688888888889,2955.652909722222,0.1420486111111111,26.120444444444445,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:20:00+00:00,15.332527777777777,17.606437500000002,2955.6526666666673,0.1420486111111111,26.11076388888889,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:21:00+00:00,15.33470138888889,17.610583333333334,2955.610375,0.14181944444444444,26.109555555555552,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:22:00+00:00,15.33542361111111,17.611458333333335,2955.4961805555554,0.14097916666666668,26.118201388888888,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:23:00+00:00,15.335368055555556,17.613423611111113,2955.5606805555553,0.14125694444444445,26.118916666666664,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:24:00+00:00,15.331493055555557,17.615361111111113,2955.8987013888886,0.14125694444444445,26.126597222222223,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:25:00+00:00,15.328333333333333,17.61563888888889,2955.8367777777776,0.14125694444444445,26.13447916666666,49.0,18.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-06 09:26:00+00:00,15.355305555555558,17.64582638888889,2955.7752777777773,0.14125694444444445,26.145923611111115,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:27:00+00:00,15.383062500000001,17.674020833333334,2955.7222013888895,0.1402986111111111,26.145833333333332,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:28:00+00:00,15.408409722222222,17.701722222222223,2955.604145833334,0.1402986111111111,26.13465972222222,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:29:00+00:00,15.432416666666667,17.726791666666667,2955.8750625,0.1402986111111111,26.134763888888887,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:30:00+00:00,15.461958333333332,17.751784722222222,2955.734048611111,0.14120833333333332,26.144645833333335,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:31:00+00:00,15.489131944444447,17.78551388888889,2955.8595833333334,0.14120833333333332,26.155131944444445,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:32:00+00:00,15.520013888888888,17.818395833333334,2955.727027777778,0.14127083333333332,26.154416666666666,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:33:00+00:00,15.550423611111112,17.84786111111111,2955.9216111111114,0.14127083333333332,26.14317361111111,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:34:00+00:00,15.579784722222222,17.875173611111112,2955.9498125000005,0.14127083333333332,26.143305555555557,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:35:00+00:00,15.611909722222224,17.90704861111111,2955.7987638888894,0.14127083333333332,26.12826388888889,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:36:00+00:00,15.64223611111111,17.941104166666666,2955.7088819444443,0.14127083333333332,26.120125,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:37:00+00:00,15.66515972222222,17.960534722222224,2955.566736111111,0.14147222222222222,26.120562500000002,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:38:00+00:00,15.702229166666665,18.00164583333333,2955.6577152777772,0.14127777777777778,26.12113888888889,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:39:00+00:00,15.733736111111112,18.03423611111111,2955.4705000000004,0.14068055555555556,26.11676388888889,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:40:00+00:00,15.767402777777779,18.071020833333332,2955.5420347222216,0.14113888888888887,26.116243055555554,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:41:00+00:00,15.799020833333334,18.104479166666668,2955.5421944444442,0.1419513888888889,26.12829166666667,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:42:00+00:00,15.829534722222224,18.139645833333333,2955.218701388889,0.14250694444444442,26.11302777777778,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:43:00+00:00,15.857145833333334,18.172812500000003,2955.143673611111,0.14202777777777775,26.124486111111107,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:44:00+00:00,15.886770833333332,18.208583333333333,2955.2590208333336,0.14259722222222224,26.13454861111111,50.0,18.0,37.0,0.0,11.0,50.0,PM2.5,Baik
2026-09-06 09:45:00+00:00,15.916222222222222,18.238187500000002,2955.4301041666663,0.14259722222222224,26.134354166666668,51.0,18.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:46:00+00:00,15.942041666666666,18.26604166666667,2955.5762986111113,0.1431736111111111,26.120395833333337,51.0,18.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:47:00+00:00,15.975979166666667,18.30467361111111,2955.646229166666,0.1431736111111111,26.119680555555554,51.0,18.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:48:00+00:00,16.002736111111112,18.331875,2955.7177777777774,0.1431736111111111,26.118611111111107,51.0,18.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:49:00+00:00,16.03390972222222,18.368854166666665,2955.7905625000003,0.1431736111111111,26.121145833333337,51.0,18.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:50:00+00:00,16.064430555555553,18.399500000000003,2955.8939027777774,0.1431736111111111,26.124256944444443,51.0,18.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:51:00+00:00,16.094479166666666,18.43175,2955.5152569444444,0.1431736111111111,26.124284722222225,51.0,18.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:52:00+00:00,16.126694444444446,18.461520833333335,2955.6965208333336,0.1431736111111111,26.107187500000006,51.0,18.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:53:00+00:00,16.15386111111111,18.491284722222222,2955.736520833334,0.1431736111111111,26.109340277777775,51.0,18.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:54:00+00:00,16.176750000000002,18.51996527777778,2955.9366666666674,0.1431736111111111,26.11242361111111,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:55:00+00:00,16.204791666666665,18.550069444444446,2956.134104166667,0.14345833333333333,26.12668055555556,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:56:00+00:00,16.23161111111111,18.582131944444445,2956.314611111111,0.14345833333333333,26.140604166666666,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:57:00+00:00,16.263798611111113,18.616368055555554,2956.274631944445,0.14345833333333333,26.1251875,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:58:00+00:00,16.295125,18.650381944444444,2956.2791458333336,0.14338888888888887,26.138791666666666,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 09:59:00+00:00,16.330125000000002,18.685923611111114,2956.2630347222225,0.14328472222222222,26.139583333333334,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:00:00+00:00,16.357215277777776,18.720381944444444,2956.2627152777777,0.14328472222222222,26.139784722222224,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:01:00+00:00,16.355402777777776,18.71426388888889,2956.5075555555554,0.1426736111111111,26.12097222222222,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:02:00+00:00,16.35536111111111,18.717354166666667,2956.5313263888893,0.1426736111111111,26.13567361111111,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:03:00+00:00,16.356875000000002,18.727562499999998,2956.4980833333334,0.1426736111111111,26.1475,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:04:00+00:00,16.355652777777777,18.72875,2956.4302152777777,0.1426736111111111,26.151000000000003,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:05:00+00:00,16.35038888888889,18.727395833333333,2956.4267083333334,0.14325694444444445,26.136090277777775,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:06:00+00:00,16.35151388888889,18.724868055555554,2956.5056180555553,0.14325694444444445,26.147826388888884,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:07:00+00:00,16.350305555555558,18.727208333333333,2956.6449305555557,0.14330555555555555,26.14432638888889,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:08:00+00:00,16.348027777777776,18.725118055555555,2956.483701388889,0.14381944444444444,26.158020833333335,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:09:00+00:00,16.34257638888889,18.720736111111112,2956.300652777778,0.14381944444444444,26.157673611111107,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:10:00+00:00,16.34411805555556,18.722819444444443,2956.1815763888885,0.14381944444444444,26.1584375,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:11:00+00:00,16.341743055555558,18.721611111111113,2956.1912430555553,0.14381944444444444,26.15817361111111,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:12:00+00:00,16.341215277777778,18.7273125,2956.240145833334,0.14381944444444444,26.14681944444445,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:13:00+00:00,16.3421875,18.727888888888888,2956.3396805555553,0.14381944444444444,26.14838888888889,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:14:00+00:00,16.341145833333332,18.732208333333332,2956.2761666666665,0.14381944444444444,26.1485,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:15:00+00:00,16.34098611111111,18.72436111111111,2956.477881944444,0.14329166666666668,26.148305555555552,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:16:00+00:00,16.338916666666666,18.724465277777778,2956.3252916666665,0.1434375,26.150770833333333,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:17:00+00:00,16.33877777777778,18.72163888888889,2956.0707083333336,0.14398611111111112,26.13402083333333,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:18:00+00:00,16.339423611111112,18.72045138888889,2956.161638888889,0.14398611111111112,26.133805555555554,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:19:00+00:00,16.339222222222222,18.71963194444444,2955.931597222222,0.14417361111111113,26.13404166666667,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:20:00+00:00,16.343041666666668,18.723180555555555,2956.0079722222217,0.14417361111111113,26.133625,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:21:00+00:00,16.347770833333332,18.72645138888889,2956.060361111111,0.14372916666666666,26.146819444444443,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:22:00+00:00,16.346875,18.723569444444447,2956.314256944444,0.14307638888888888,26.127826388888888,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:23:00+00:00,16.341708333333333,18.71413888888889,2956.2945763888883,0.14307638888888888,26.105993055555555,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:24:00+00:00,16.339743055555555,18.71552777777778,2956.484166666666,0.14243055555555556,26.093125000000004,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:25:00+00:00,16.339770833333333,18.716798611111113,2956.407347222222,0.14243055555555556,26.09327777777778,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:26:00+00:00,16.33992361111111,18.72151388888889,2956.576090277778,0.14227083333333335,26.11284722222222,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:27:00+00:00,16.342555555555556,18.720055555555557,2956.597173611111,0.14227083333333335,26.113229166666663,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:28:00+00:00,16.339513888888888,18.716201388888887,2956.5399305555557,0.14290972222222223,26.096104166666667,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:29:00+00:00,16.338083333333334,18.714597222222224,2956.5811388888887,0.14290972222222223,26.072465277777777,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:30:00+00:00,16.337972222222223,18.715555555555557,2956.57075,0.14290972222222223,26.072402777777775,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:31:00+00:00,16.342423611111112,18.718104166666667,2956.856284722222,0.14290972222222223,26.076416666666667,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:32:00+00:00,16.347715277777777,18.72657638888889,2956.817729166666,0.1426111111111111,26.09903472222222,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:33:00+00:00,16.346173611111112,18.72254861111111,2957.0274375,0.1426111111111111,26.099270833333335,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:34:00+00:00,16.348354166666667,18.721743055555553,2957.1792847222223,0.1426111111111111,26.092847222222225,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:35:00+00:00,16.34465972222222,18.718673611111114,2957.2131874999995,0.14304166666666665,26.11010416666667,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:36:00+00:00,16.34217361111111,18.718194444444446,2957.131951388889,0.1435,26.08942361111111,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:37:00+00:00,16.344881944444445,18.720756944444442,2957.209208333333,0.1435,26.111159722222222,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:38:00+00:00,16.3455,18.722875000000002,2957.1380833333333,0.1435,26.111520833333337,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:39:00+00:00,16.343125,18.718944444444443,2957.3236666666667,0.1435,26.106277777777777,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:40:00+00:00,16.34398611111111,18.721486111111112,2957.3138402777777,0.14309722222222224,26.12834722222222,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:41:00+00:00,16.344930555555557,18.722729166666667,2957.382958333333,0.14352083333333335,26.148215277777776,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:42:00+00:00,16.34436111111111,18.721888888888888,2957.464805555556,0.14375694444444445,26.172395833333333,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:43:00+00:00,16.34647916666667,18.721423611111113,2957.652958333333,0.14352777777777775,26.1535625,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:44:00+00:00,16.34702777777778,18.722944444444444,2957.6234583333335,0.14352777777777775,26.172694444444446,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:45:00+00:00,16.345104166666665,18.718881944444444,2957.455944444445,0.14352777777777775,26.199145833333333,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:46:00+00:00,16.34422222222222,18.717958333333335,2957.6764999999996,0.14352777777777775,26.225673611111112,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:47:00+00:00,16.3449375,18.71570138888889,2957.7652152777778,0.14352777777777775,26.22536111111111,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:48:00+00:00,16.344180555555553,18.715083333333332,2957.8798680555556,0.14341666666666666,26.22767361111111,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:49:00+00:00,16.342993055555556,18.71490972222222,2957.965048611111,0.14338888888888887,26.22822222222222,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:50:00+00:00,16.343,18.712958333333333,2957.8723263888887,0.14338888888888887,26.20164583333333,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:51:00+00:00,16.340881944444448,18.707319444444444,2957.888590277778,0.14338888888888887,26.17396527777778,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:52:00+00:00,16.337590277777775,18.70396527777778,2957.786722222222,0.14338888888888887,26.1679375,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:53:00+00:00,16.33807638888889,18.701326388888887,2957.5731180555554,0.14338888888888887,26.167854166666665,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:54:00+00:00,16.33772916666667,18.698687500000002,2957.279243055555,0.14338888888888887,26.196680555555556,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:55:00+00:00,16.336618055555558,18.7004375,2957.1720277777777,0.14440277777777777,26.225145833333332,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:56:00+00:00,16.341013888888888,18.707368055555552,2957.213152777778,0.14440277777777777,26.245013888888888,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:57:00+00:00,16.34595138888889,18.712534722222223,2956.9905833333337,0.14440277777777777,26.24771527777778,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:58:00+00:00,16.34890277777778,18.715347222222224,2956.9835416666674,0.14440277777777777,26.241701388888885,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 10:59:00+00:00,16.352895833333335,18.717,2957.319881944444,0.14429166666666668,26.26336111111111,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 11:00:00+00:00,16.358520833333333,18.724777777777778,2957.463027777778,0.14429166666666668,26.29038194444444,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
2026-09-06 11:01:00+00:00,16.362909722222224,18.730583333333335,2957.4467083333334,0.144375,26.2641875,51.0,19.0,37.0,0.0,11.0,51.0,PM2.5,Sedang
