created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,any_zscore_anomaly,zscore_anomaly_count,iforest_anomaly,iforest_score,anomaly_evidence,anomaly_level,anomaly_alert,ispu_total,dominant_pollutant,ispu_category,air_quality_alert,forecast_at,forecast_indicator_total,forecast_dominant_pollutant,forecast_alert,has_alert,alert_type,severity,alert_message,alert_event_id
2026-09-06 07:01:00+00:00,16.56,18.68,2631.28,0.0,20.7,False,0,False,0.2787082820381615,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:01:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:02:00+00:00,14.3,14.21,3044.85,0.0,19.74,False,0,False,0.2795252906306039,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:02:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:03:00+00:00,24.81,25.59,2762.95,0.47,19.63,True,1,False,0.1833683998478539,Z-Score,Observation,False,50.0,PM2.5,Baik,False,2026-09-06 08:03:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:04:00+00:00,17.37,16.71,2881.9,0.0,20.64,False,0,False,0.2703775632032591,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:04:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:05:00+00:00,11.59,12.92,2981.63,0.0,20.87,False,0,False,0.2718249284348908,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:05:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:06:00+00:00,16.76,22.2,2856.11,0.0,20.5,False,0,False,0.2778968360777991,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:06:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:07:00+00:00,16.86,20.96,2937.55,0.62,20.55,False,0,False,0.2355600505636104,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:07:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:08:00+00:00,14.98,12.41,3074.05,0.0,20.79,False,0,False,0.2549782307455486,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:08:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:09:00+00:00,16.49,18.03,2771.33,0.0,19.63,False,0,False,0.283965302102505,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:09:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:10:00+00:00,16.58,22.88,2992.19,1.45,20.94,True,1,False,0.1670061488390871,Z-Score,Observation,False,50.0,PM2.5,Baik,False,2026-09-06 08:10:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 07:11:00+00:00,20.35,19.64,2577.79,0.0,20.77,False,0,False,0.2627471801435308,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:11:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:12:00+00:00,14.26,19.87,2979.38,0.0,19.63,False,0,False,0.2742741438226383,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:12:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:13:00+00:00,18.38,23.21,2874.65,0.78,19.63,False,0,False,0.2233039086621494,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:13:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:14:00+00:00,12.51,16.46,2742.54,0.0,19.63,False,0,False,0.2758217184277713,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:14:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:15:00+00:00,16.34,22.0,2931.61,0.0,20.35,False,0,False,0.2668425337344699,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:15:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:16:00+00:00,11.95,14.19,2972.65,0.0,19.9,False,0,False,0.2800364534952811,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:16:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:17:00+00:00,18.79,24.7,2860.11,0.0,19.63,False,0,False,0.2504408988114092,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:17:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 07:18:00+00:00,10.19,12.04,2624.56,0.0,19.63,False,0,False,0.2347349251822073,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:18:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:19:00+00:00,13.04,14.24,2688.0,0.0,20.0,False,0,False,0.262909348963027,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:19:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:20:00+00:00,15.36,15.85,2999.21,0.07,20.79,False,0,False,0.2616523948793823,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:20:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 07:21:00+00:00,15.25,19.52,2729.68,0.0,19.63,False,0,False,0.2700035073377103,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:21:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:22:00+00:00,10.03,7.79,2819.77,0.0,19.8,False,0,False,0.2262852368332232,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:22:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:23:00+00:00,17.85,12.4,3144.9,0.0,19.7,False,0,False,0.2627761471356076,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:23:00+00:00,52.0,PM25,False,False,None,None,,
2026-09-06 07:24:00+00:00,12.4,14.12,2937.25,0.0,19.63,False,0,False,0.2671659468884494,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:24:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 07:25:00+00:00,14.15,16.64,2712.45,0.0,20.6,False,0,False,0.2749071527149751,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:25:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 07:26:00+00:00,15.32,21.4,3223.98,0.0,20.05,False,0,False,0.2651421109846086,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:26:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:27:00+00:00,14.52,19.34,2983.24,0.0,19.63,False,0,False,0.2792735274126209,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:27:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:28:00+00:00,15.24,12.25,2837.08,1.25,19.63,True,1,False,0.1908762142672224,Z-Score,Observation,False,50.0,PM2.5,Baik,False,2026-09-06 08:28:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:29:00+00:00,13.37,12.4,2855.95,0.26,19.84,False,0,False,0.247555577214824,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:29:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:30:00+00:00,18.31,20.85,2849.8,0.0,19.63,False,0,False,0.2431628282264175,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:30:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:31:00+00:00,19.15,26.92,2899.74,0.0,21.01,False,0,False,0.2426641269937539,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:31:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:32:00+00:00,17.08,21.35,3038.53,1.37,19.63,True,1,False,0.1721561641946879,Z-Score,Observation,False,50.0,PM2.5,Baik,False,2026-09-06 08:32:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:33:00+00:00,13.5,11.59,2821.05,0.0,20.11,False,0,False,0.2742929005878246,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:33:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:34:00+00:00,19.32,21.56,3030.58,0.58,19.96,False,0,False,0.2397911942497499,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:34:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:35:00+00:00,15.92,15.91,2717.79,0.39,21.05,False,0,False,0.2563936590449167,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:35:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:36:00+00:00,20.53,28.88,2569.07,0.0,20.85,False,0,False,0.225718273622782,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:36:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 07:37:00+00:00,17.77,20.45,3052.51,0.0,19.63,False,0,False,0.2783957216412925,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:37:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 07:38:00+00:00,14.13,16.68,3101.73,0.0,21.07,False,0,False,0.2760491343305481,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:38:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 07:39:00+00:00,13.48,12.89,3068.22,0.0,20.21,False,0,False,0.2420655489115713,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:39:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:40:00+00:00,8.83,9.87,2796.5,0.0,20.29,False,0,False,0.2319750424624385,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:40:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:41:00+00:00,15.16,17.84,2769.22,0.0,19.63,False,0,False,0.2877975681120273,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:41:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:42:00+00:00,14.18,16.93,2876.71,0.54,19.83,False,0,False,0.2330658088151807,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:42:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:43:00+00:00,18.12,24.96,2910.67,0.0,19.63,False,0,False,0.2531775115758482,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:43:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 07:44:00+00:00,13.8,15.81,3213.49,0.0,19.65,False,0,False,0.265807023098232,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:44:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 07:45:00+00:00,14.23,14.39,2808.89,0.0,19.63,False,0,False,0.2852571275303465,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:45:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:46:00+00:00,13.93,19.11,3069.76,0.86,20.18,False,0,False,0.2320502558478071,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:46:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:47:00+00:00,14.59,13.32,3287.98,0.11,21.03,False,0,False,0.2539262743042716,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:47:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 07:48:00+00:00,17.59,22.52,2678.75,0.0,20.33,False,0,False,0.2684972681883019,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:48:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:49:00+00:00,14.62,17.03,3028.41,0.0,19.99,False,0,False,0.2801298706997072,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:49:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:50:00+00:00,18.96,24.31,2943.74,0.37,20.06,False,0,False,0.2279424629761303,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:50:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:51:00+00:00,14.75,20.34,2944.59,0.0,19.95,False,0,False,0.2841253601591382,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:51:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 07:52:00+00:00,15.55,19.59,3217.82,0.0,20.23,False,0,False,0.2803923630098242,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:52:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:53:00+00:00,19.21,22.51,2745.85,0.0,20.61,False,0,False,0.2716954685699417,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:53:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:54:00+00:00,17.7,19.21,2942.38,0.0,20.23,False,0,False,0.272351033017041,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:54:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:55:00+00:00,16.33,17.81,2962.65,0.07,20.45,False,0,False,0.2764819120669558,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:55:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 07:56:00+00:00,13.4,17.25,3145.27,0.98,20.99,False,0,False,0.2178966210128262,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:56:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:57:00+00:00,18.94,15.92,2984.63,0.0,20.17,False,0,False,0.2368254829668684,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:57:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 07:58:00+00:00,12.01,14.88,2947.94,0.0,20.88,False,0,False,0.2805004269980659,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:58:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 07:59:00+00:00,14.37,12.69,3237.62,0.43,21.19,False,0,False,0.2325160959303884,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 08:59:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:00:00+00:00,11.95,16.33,3345.28,0.24,21.37,False,0,False,0.2399963558886115,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:00:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:01:00+00:00,14.76,15.69,2993.59,0.0,21.72,False,0,False,0.2779513266942373,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:01:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:02:00+00:00,18.38,19.24,2981.61,0.0,19.89,False,0,False,0.2649844463692576,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:02:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:03:00+00:00,12.86,17.33,2921.21,0.11,20.61,False,0,False,0.2325288628611884,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:03:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 08:04:00+00:00,14.89,18.89,3107.29,0.0,21.67,False,0,False,0.2629271287459476,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:04:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 08:05:00+00:00,9.57,7.71,3050.38,0.86,19.95,False,0,False,0.1630347184421821,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:05:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:06:00+00:00,12.85,14.88,2894.95,0.35,22.75,True,1,False,0.2192058830644832,Z-Score,Observation,False,49.0,PM2.5,Baik,False,2026-09-06 09:06:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 08:07:00+00:00,12.89,15.96,3229.78,0.0,22.35,True,1,False,0.2610809823631116,Z-Score,Observation,False,49.0,PM2.5,Baik,False,2026-09-06 09:07:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:08:00+00:00,12.35,15.54,3100.26,0.82,19.95,False,0,False,0.2239333432243038,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:08:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:09:00+00:00,14.89,16.02,3228.43,0.0,19.8,False,0,False,0.2795959238122827,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:09:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:10:00+00:00,18.36,23.12,3041.49,0.0,23.41,True,1,False,0.2589779199282995,Z-Score,Observation,False,49.0,PM2.5,Baik,False,2026-09-06 09:10:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:11:00+00:00,19.56,18.88,3117.63,0.0,20.57,False,0,False,0.2750751133841733,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:11:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:12:00+00:00,17.3,17.47,3255.35,0.0,22.26,False,0,False,0.262998209378649,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:12:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:13:00+00:00,10.41,14.45,3012.01,0.0,22.11,False,0,False,0.2518687310115334,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:13:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:14:00+00:00,14.47,21.6,2942.52,0.0,20.15,False,0,False,0.2777008257140327,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:14:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:15:00+00:00,11.21,13.9,3005.78,0.0,22.21,False,0,False,0.2651781582369029,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:15:00+00:00,51.0,PM25,False,False,None,None,,
2026-09-06 08:16:00+00:00,16.63,22.46,3104.88,0.0,20.61,False,0,False,0.2680063128843431,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:16:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:17:00+00:00,18.78,19.98,3117.91,0.5,20.4,False,0,False,0.2335211091200899,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:17:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:18:00+00:00,11.72,11.34,2957.13,0.0,19.7,False,0,False,0.2629957623395387,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:18:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:19:00+00:00,17.58,16.01,3077.09,0.0,19.84,False,0,False,0.2647416063169154,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:19:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:20:00+00:00,17.92,20.27,3285.87,0.0,19.8,False,0,False,0.2542860048921916,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:20:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 08:21:00+00:00,16.24,20.0,3019.71,0.0,24.91,True,1,False,0.265692817186696,Z-Score,Observation,False,50.0,PM2.5,Baik,False,2026-09-06 09:21:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:22:00+00:00,14.05,14.45,3350.46,0.0,23.48,False,0,False,0.2398280983268333,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:22:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:23:00+00:00,15.89,16.13,3183.67,0.0,23.22,False,0,False,0.2717691145112587,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:23:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 08:24:00+00:00,16.93,21.16,3150.88,0.0,20.57,False,0,False,0.2657428572790891,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:24:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 08:25:00+00:00,15.85,15.35,3001.61,0.0,24.72,True,1,False,0.2663501686146344,Z-Score,Observation,False,50.0,PM2.5,Baik,False,2026-09-06 09:25:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:26:00+00:00,17.89,19.29,3248.89,0.0,20.31,False,0,False,0.2762242817364991,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:26:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:27:00+00:00,12.49,13.25,3325.99,0.0,25.27,True,1,False,0.2480501521604977,Z-Score,Observation,False,50.0,PM2.5,Baik,False,2026-09-06 09:27:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:28:00+00:00,17.29,16.91,3393.13,0.0,20.4,False,0,False,0.2609488553740224,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:28:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:29:00+00:00,13.06,16.32,3282.72,0.0,23.86,False,0,False,0.2510976695212954,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:29:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:30:00+00:00,16.34,26.06,3504.11,0.0,25.62,True,1,False,0.2106720850316452,Z-Score,Observation,False,50.0,PM2.5,Baik,False,2026-09-06 09:30:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:31:00+00:00,10.23,14.48,3246.17,0.0,24.3,False,0,False,0.2266822135834149,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:31:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:32:00+00:00,18.03,20.85,3484.58,0.19,24.54,False,0,False,0.2016736500271386,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:32:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:33:00+00:00,13.38,16.42,2845.79,0.0,20.69,False,0,False,0.2694977735363263,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:33:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:34:00+00:00,14.97,15.93,3487.44,0.0,20.05,False,0,False,0.2608854357761004,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:34:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:35:00+00:00,10.83,16.43,3246.31,0.0,24.68,False,0,False,0.237930223496297,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:35:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:36:00+00:00,18.99,23.04,3154.03,0.0,19.83,False,0,False,0.2535896304059249,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:36:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:37:00+00:00,18.09,27.06,3169.05,0.0,26.49,True,1,False,0.2163906507587286,Z-Score,Observation,False,49.0,PM2.5,Baik,False,2026-09-06 09:37:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:38:00+00:00,15.92,14.32,3188.19,0.0,28.38,True,1,False,0.2482102150014999,Z-Score,Observation,False,49.0,PM2.5,Baik,False,2026-09-06 09:38:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 08:39:00+00:00,18.85,22.98,3133.39,0.0,20.46,False,0,False,0.2684206166432572,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:39:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:40:00+00:00,14.46,21.57,3390.52,0.35,26.6,False,0,False,0.2078061361986213,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:40:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:41:00+00:00,15.84,20.49,3298.68,0.0,19.82,False,0,False,0.2694731312817077,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:41:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:42:00+00:00,17.77,18.72,3232.12,0.0,20.79,False,0,False,0.1973158518434026,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:42:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:43:00+00:00,12.67,14.35,3277.73,0.0,19.95,False,0,False,0.2689420056342759,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:43:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:44:00+00:00,18.94,24.3,3285.04,0.52,27.66,False,0,False,0.1668936365497749,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:44:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:45:00+00:00,18.75,20.19,3288.66,0.0,20.57,False,0,False,0.2690824696523621,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:45:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:46:00+00:00,11.84,12.76,3256.22,0.0,19.93,False,0,False,0.2307710136062387,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:46:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:47:00+00:00,13.69,17.49,3078.41,0.34,21.03,False,0,False,0.2552320093768199,None,None,False,50.0,PM2.5,Baik,False,2026-09-06 09:47:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 08:48:00+00:00,9.59,15.9,2957.5,0.0,29.9,True,1,False,0.2263491326492895,Z-Score,Observation,False,49.0,PM2.5,Baik,False,2026-09-06 09:48:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:49:00+00:00,13.54,17.44,3393.69,0.0,19.68,False,0,False,0.2580157785058603,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:49:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:50:00+00:00,13.51,14.19,3264.44,0.0,21.07,False,0,False,0.2423770885366658,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:50:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:51:00+00:00,13.11,15.53,3328.08,0.0,27.49,False,0,False,0.2373929820448266,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:51:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:52:00+00:00,13.99,21.39,3369.21,0.0,27.62,False,0,False,0.2091284249968249,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:52:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:53:00+00:00,16.26,20.61,3097.41,0.0,27.94,False,0,False,0.2420579428098768,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:53:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:54:00+00:00,14.18,12.43,3201.72,0.0,31.87,True,1,False,0.2180380649936263,Z-Score,Observation,False,49.0,PM2.5,Baik,False,2026-09-06 09:54:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:55:00+00:00,17.08,25.83,3517.17,0.61,20.28,False,0,False,0.1867885500278582,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:55:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:56:00+00:00,14.95,20.99,3178.59,0.37,28.91,False,0,False,0.2134324551847607,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:56:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 08:57:00+00:00,18.47,25.72,3131.02,0.0,31.4,False,0,False,0.1996537930139476,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:57:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:58:00+00:00,11.4,12.91,3514.98,0.0,20.43,False,0,False,0.2279111580032591,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:58:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 08:59:00+00:00,12.49,13.34,3350.58,0.0,28.77,False,0,False,0.2242852280875805,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 09:59:00+00:00,50.0,PM25,False,False,None,None,,
2026-09-06 09:00:00+00:00,17.88,22.39,3610.62,0.0,19.95,False,0,False,0.2203134814827403,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 10:00:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 09:01:00+00:00,14.78,17.73,3179.02,0.45,30.09,False,0,False,0.2281491389785654,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 10:01:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 09:02:00+00:00,16.28,23.74,3407.26,0.0,20.92,False,0,False,0.2443117716239456,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 10:02:00+00:00,48.0,PM25,False,False,None,None,,
2026-09-06 09:03:00+00:00,11.72,13.66,3094.68,0.0,30.81,False,0,False,0.2387193488679911,None,None,False,49.0,PM2.5,Baik,False,2026-09-06 10:03:00+00:00,49.0,PM25,False,False,None,None,,
2026-09-06 09:04:00+00:00,13.48,16.96,3495.45,0.59,34.08,True,1,False,0.1657468194476805,Z-Score,Observation,False,49.0,PM2.5,Baik,False,2026-09-06 10:04:00+00:00,50.0,PM25,False,False,None,None,,
